PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
10,0,1,0,2,0,0,Y,1.0,4.0,N,samanthajohnson@example.net,282.84,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,5.0,0,0,0,0,1,N,0,0
15,0,1,0,2,1,0,N,1.0,2.0,N,james03@example.com,395.18,0.0,1,1,0,0,0,0,0,9.4,0,Y,Y,0,2.0,0,0,0,0,7,N,1,0
15,0,1,0,5,0,0,Y,1.0,0.0,N,stewartjames@example.org,502.2,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,N,1.0,31.0,N,cmiles@example.net,478.11,0.0,0,0,0,0,0,0,0,22.5,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,1.0,N,abigailwall@example.org,523.1,0.0,1,0,0,0,0,0,0,35.66,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,0,2,0,0,N,1.0,1.0,N,michelenixon@example.org,331.12,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
20,0,1,1,1,0,0,Y,1.0,21.0,N,jorgehodges@example.com,305.97,0.0,0,0,0,0,0,0,0,22.63,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
10,0,2,1,1,1,0,Y,1.0,3.0,N,josephjones@example.org,428.33,0.0,0,0,0,0,0,1,1,0.0,1,N,Y,0,1.0,0,0,0,0,2,N,0,0
10,0,1,0,7,1,0,Y,1.0,6.0,N,owilkerson@example.com,453.57,1.55,0,0,0,0,0,0,0,36.87,0,N,N,0,4.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,N,1.0,1.0,N,brianroberts@example.net,534.82,1.61,0,0,0,0,0,0,0,18.33,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,2.0,19.0,N,scott90@example.net,807.76,0.0,0,0,0,0,0,1,1,13.0,1,Y,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,6.0,N,davisjessica@example.net,435.91,696.02,0,0,0,0,0,0,0,4.99,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,2,0,1,0,0,Y,1.0,6.0,N,eric20@example.com,433.09,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,6,2,0,N,2.0,0.0,N,hughesbarbara@example.net,564.44,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,1.0,25.0,N,michaelnelson@example.com,439.47,1.4,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,1,1,0,0,Y,1.0,4.0,N,juliedrake@example.org,560.39,1.49,1,1,0,0,0,0,0,34.15,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,5.0,2.0,N,thomas61@example.org,2948.25,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,0,0
10,0,1,0,4,0,0,N,1.0,30.0,N,tyler93@example.org,474.69,1.51,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,0,0
15,0,1,0,1,0,0,N,1.0,3.0,N,gonzalezlucas@example.com,449.01,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,2,N,0,1
15,0,1,1,1,1,0,Y,1.0,1.0,N,floresnathaniel@example.org,551.66,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,3.0,N,shieldserin@example.net,637.71,0.0,1,0,0,0,0,1,1,9.37,1,Y,Y,0,2.0,0,0,0,0,2,N,0,1
10,0,1,1,1,0,0,Y,1.0,4.0,N,lmckinney@example.org,2521.94,0.0,1,1,0,0,0,1,1,12709.35,1,Y,Y,0,3.0,0,0,0,0,1,N,1,0
15,0,1,1,1,0,0,Y,1.0,6.0,N,michelle33@example.org,840.98,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,1,0,0,Y,1.0,1.0,N,ronald02@example.net,483.3,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,2.0,0,0,0,0,1,N,1,1
25,0,1,0,1,0,0,Y,1.0,5.0,N,carlosbaker@example.org,379.53,0.24,0,1,0,0,0,1,1,17.12,1,N,N,0,0.0,0,0,0,0,1,N,1,0
15,0,1,0,2,0,0,Y,1.0,1.0,N,james16@example.org,402.4,0.08,0,0,0,0,0,0,0,0.0,0,Y,N,0,4.0,0,0,0,0,2,N,1,0
10,0,1,0,2,0,0,N,5.0,1.0,N,jacob91@example.net,344.59,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,2,N,1,0
10,0,1,0,1,0,0,Y,4.0,1.0,N,veronica27@example.com,192.75,3.64,0,0,0,0,0,1,1,0.0,1,Y,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,N,1.0,1.0,N,akennedy@example.net,480.61,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,2,N,1,1
15,0,1,0,1,0,0,Y,1.0,13.0,N,virginia25@example.net,608.98,0.0,0,0,0,0,0,1,1,25.9,1,N,N,0,5.0,0,0,0,0,1,N,0,0
1,0,1,0,1,0,0,N,1.0,4.0,N,ashleystephens@example.net,490.66,3.33,0,0,0,0,0,0,0,7.33,0,N,N,0,1.0,0,0,0,0,1,N,1,1
10,0,1,1,2,1,0,Y,5.0,20.0,N,deanna00@example.net,446.27,0.38,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,2,0,Y,1.0,20.0,N,pkoch@example.com,1139.28,0.17,1,0,0,0,0,0,0,10.54,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,N,1.0,10.0,N,bcruz@example.com,408.63,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
1,0,1,0,1,0,0,Y,1.0,15.0,N,kristin66@example.org,516.76,0.0,1,1,0,0,0,1,1,28.77,1,N,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,3,1,0,Y,1.0,23.0,N,stewartethan@example.com,1208.35,0.0,1,1,0,0,0,0,0,5.14,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,4.0,4.0,N,david49@example.net,843.09,1.69,0,0,0,0,0,0,0,41900.75,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,5,0,0,Y,1.0,16.0,N,tracy89@example.net,2073.15,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,1.0,4.0,N,erin85@example.net,321.95,0.0,0,0,0,0,0,0,0,13121.23,0,Y,N,0,5.0,0,0,0,0,1,N,1,1
15,0,1,0,1,0,0,N,1.0,30.0,N,mcdanielrandall@example.net,477.77,0.0,0,0,0,0,0,0,0,33.15,0,Y,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,N,1.0,6.0,N,robertthompson@example.com,166.07,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,2,N,0,1
10,0,1,1,1,0,0,Y,1.0,1.0,N,williamsonalexa@example.com,444.28,0.0,1,1,0,0,0,1,0,58.06,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,4,0,0,Y,1.0,14.0,N,jeffrey68@example.com,223.94,306.33,0,0,0,0,0,1,1,6.17,1,N,N,0,1.0,0,0,0,0,1,N,0,0
1,0,2,1,2,0,0,Y,1.0,3.0,N,hgreen@example.com,419.71,5.1,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,1,1,0,N,2.0,0.0,N,gregoryluna@example.org,324.62,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,0,0
20,0,1,1,1,0,0,Y,1.0,6.0,N,fmorgan@example.com,298.55,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,1
5,0,1,1,2,1,0,Y,1.0,7.0,N,nancyramos@example.com,335.19,1.27,0,1,0,0,0,0,0,0.0,0,Y,Y,0,1.0,0,0,0,0,1,N,1,0
1,0,1,0,7,0,0,N,1.0,1.0,N,jjones@example.com,459.85,0.0,0,0,0,0,0,0,0,20.56,0,N,Y,0,5.0,0,0,0,0,1,N,1,1
15,0,1,0,2,0,0,Y,0.0,1.0,N,michaelfisher@example.net,466.43,0.0,0,0,0,0,0,1,1,26545.59,1,N,N,0,4.0,0,0,0,0,1,N,1,0
15,0,2,1,4,0,0,N,1.0,1.0,N,hamiltonjulie@example.org,364.62,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,1,0,0,Y,1.0,6.0,N,obrown@example.org,251.61,0.0,0,0,0,0,0,0,0,25.8,0,N,N,0,1.0,0,0,0,0,1,N,0,1
10,0,1,0,1,0,0,Y,1.0,5.0,N,jpaul@example.org,413.59,0.0,0,0,0,0,0,0,0,2.7,0,Y,Y,0,2.0,0,0,0,0,2,N,1,1
1,0,1,0,2,0,0,Y,1.0,10.0,N,ortizmichael@example.net,733.72,0.0,0,1,0,0,0,1,1,21268.25,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,23.0,N,hburns@example.org,676.8,0.0,1,0,0,0,0,0,0,16.95,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
20,0,1,0,1,0,0,Y,1.0,6.0,N,shannon07@example.net,261.78,0.14,0,0,0,0,0,0,0,14.21,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
5,0,1,0,1,0,0,Y,1.0,4.0,N,travis97@example.org,260.1,303.5,0,0,0,0,0,0,0,10.04,0,N,N,0,1.0,0,0,0,0,1,N,0,0
15,0,1,1,5,5,0,Y,1.0,20.0,N,davidsonmichael@example.com,2110.91,0.0,1,0,0,0,0,0,0,16.64,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,1,2,3,0,Y,1.0,1.0,N,rachel01@example.org,390.63,0.0,1,1,0,0,0,1,1,44828.32,1,Y,Y,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,N,1.0,33.0,N,johnny59@example.com,251.59,0.0,0,0,0,0,0,1,1,3.31,1,N,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,1,0,0,Y,1.0,4.0,N,ramirezmatthew@example.com,538.68,665.81,1,1,0,0,0,1,1,22.2,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,37.0,N,sanderson@example.net,763.14,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,55.0,N,lauriemaldonado@example.org,433.77,0.0,0,1,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,11.0,N,samantha64@example.org,449.05,0.0,0,0,0,0,0,0,0,3.48,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,0,0,Y,1.0,4.0,N,smithrobert@example.com,452.71,0.0,0,0,0,0,0,1,0,8.84,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,33.0,N,nancy56@example.com,454.62,0.48,1,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,1.0,N,curtisjessica@example.net,463.09,0.0,0,1,0,0,0,1,1,0.0,1,Y,Y,0,5.0,0,0,0,0,2,N,0,0
15,0,1,1,2,0,0,N,1.0,14.0,N,sharonelliott@example.org,327.57,0.0,0,0,0,0,0,1,1,20.64,1,N,N,0,0.0,0,0,0,0,1,N,0,0
25,0,1,0,1,2,0,Y,1.0,6.0,N,jasoncox@example.org,309.75,0.0,0,0,0,0,0,0,0,17.4,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,2.0,N,thomas25@example.net,430.16,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,Y,1.0,1.0,N,maysgregory@example.com,1994.99,0.69,0,0,0,0,0,1,1,31.67,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,3,1,0,Y,1.0,4.0,N,tammyguerrero@example.org,434.24,4.22,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,0,0
25,0,1,0,7,0,0,Y,1.0,6.0,N,ashlee40@example.org,482.08,0.0,0,0,0,0,0,0,1,28.83,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
1,0,1,0,1,1,0,Y,1.0,11.0,N,barbara83@example.net,318.01,1.31,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,5,0,0,N,1.0,14.0,N,xwalters@example.org,466.33,0.17,0,1,0,0,0,0,1,0.0,1,N,Y,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,1,1,0,N,1.0,11.0,N,wpowell@example.org,497.4,1.51,0,0,0,0,0,0,0,27.12,0,N,N,0,4.0,0,0,0,0,2,N,1,0
10,0,1,0,1,0,0,Y,1.0,5.0,N,gmartinez@example.com,575.27,0.0,0,0,0,0,0,1,1,12.49,1,N,N,0,4.0,0,0,0,0,7,N,1,0
10,0,1,1,2,0,0,N,1.0,6.0,N,debra09@example.org,688.2,0.0,0,0,0,0,0,0,0,37.41,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
15,0,1,0,1,0,0,Y,1.0,1.0,N,thompsondaniel@example.org,474.02,0.93,0,1,0,0,0,1,1,9.23,1,Y,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,1,1,0,0,Y,2.0,1.0,N,valenzuelajohn@example.net,1025.46,0.0,0,0,0,0,0,0,0,6.0,0,Y,Y,0,2.0,0,0,0,0,7,N,1,0
15,0,1,1,1,3,0,N,1.0,0.0,N,rvalenzuela@example.org,540.02,0.0,1,1,0,0,0,1,1,27.2,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,1.0,N,acampbell@example.org,1145.48,1.44,0,0,0,0,0,0,0,14.77,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,1,0,0,N,1.0,5.0,N,benjaminmontes@example.com,434.29,3.6,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,0,1,0,0,Y,1.0,4.0,N,wilsondaniel@example.org,380.73,1.44,1,1,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,2,N,0,1
25,0,1,0,1,0,0,Y,1.0,2.0,N,melindawinters@example.net,427.54,0.0,0,0,0,0,0,1,1,3.75,1,Y,N,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,0,0,Y,1.0,14.0,N,lopezerika@example.org,426.75,0.0,0,0,0,0,0,1,1,26689.6,1,N,N,0,0.0,0,0,0,0,1,N,0,0
10,0,1,1,2,3,0,N,5.0,4.0,N,kimmichael@example.com,787.45,0.0,0,1,0,0,0,0,0,34.87,0,Y,Y,0,1.0,0,0,0,0,2,N,1,0
15,0,1,1,1,3,0,Y,2.0,11.0,N,ehorton@example.net,328.9,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,5,0,0,Y,1.0,1.0,N,kennethjackson@example.com,3577.92,0.85,1,1,0,0,0,1,1,46.84,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
15,0,1,0,1,0,0,N,2.0,1.0,N,joshua17@example.net,472.88,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,0.0,N,boydjonathan@example.net,592.0,0.0,0,0,0,0,0,1,1,11.75,1,Y,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,1.0,N,austin96@example.com,302.82,0.0,1,1,0,0,0,1,1,21.27,1,Y,Y,0,1.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,4.0,N,nealbradley@example.org,204.56,0.0,1,0,0,0,0,1,1,53.26,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,1,0,0,N,1.0,5.0,N,alexander48@example.org,285.56,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,0,1
25,0,1,0,1,0,0,Y,1.0,6.0,N,walkerjennifer@example.com,612.59,0.0,0,0,0,0,0,1,0,48.64,0,Y,Y,0,5.0,0,0,0,0,1,N,1,0
15,0,1,1,1,1,0,N,1.0,6.0,N,greenemorgan@example.com,342.47,0.0,1,1,0,0,0,0,0,7.05,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,1,0,0,N,1.0,14.0,N,justin40@example.net,675.29,0.0,1,1,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,N,1.0,6.0,N,goodwinamy@example.net,408.74,0.0,0,1,0,0,0,0,0,0.0,0,Y,Y,0,1.0,0,0,0,0,1,N,0,1
10,0,1,0,2,0,0,Y,1.0,60.0,N,dpowell@example.net,781.36,1.34,0,0,0,0,0,1,1,27408.92,1,N,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,17.0,N,nancy12@example.org,252.88,0.0,0,1,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,1,0,Y,1.0,10.0,N,yallen@example.org,227.88,342.38,0,0,0,0,0,1,1,27.02,1,Y,N,0,0.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,1.0,N,ymckinney@example.net,467.37,0.42,0,0,0,0,0,0,1,2.76,0,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,5,0,0,Y,1.0,1.0,N,samuelmorales@example.org,500.51,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,2,0,Y,1.0,4.0,N,teresa66@example.net,482.41,0.79,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,1.0,N,garciachristopher@example.com,487.89,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,2,N,1,0
15,0,1,0,1,0,0,Y,1.0,15.0,N,hillamy@example.net,544.48,0.0,0,0,0,0,0,0,0,12.38,0,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,5,1,0,Y,1.0,17.0,N,christophergonzales@example.org,1110.87,2.24,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,0,1,0,0,N,1.0,1.0,N,mary75@example.net,405.1,0.0,0,0,0,0,0,1,1,0.0,1,N,Y,0,0.0,0,0,0,0,2,N,0,1
10,0,1,1,1,0,0,N,1.0,7.0,N,wrightjeremy@example.net,500.31,2.15,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,2,N,0,0
25,0,1,0,1,0,0,Y,1.0,1.0,N,stevenellison@example.net,494.23,0.0,0,1,0,0,0,0,0,12.46,1,N,Y,0,4.0,0,0,0,0,1,N,0,0
15,0,1,0,1,1,0,Y,2.0,5.0,N,matthewgreer@example.org,652.85,0.0,0,0,0,0,0,0,0,9.79,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,1,5,0,0,N,4.0,1.0,N,maria72@example.net,560.34,0.0,0,0,0,0,0,1,0,23.14,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,3,0,Y,1.0,5.0,N,turnertamara@example.org,374.86,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,0.0,N,ajames@example.com,487.87,0.0,0,0,0,0,0,0,0,2.88,0,N,N,0,1.0,0,0,0,0,1,N,0,0
25,0,1,0,1,0,0,Y,1.0,11.0,N,crystalwagner@example.net,450.06,0.05,0,0,0,0,0,0,0,6.38,0,Y,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,0,2,2,0,N,1.0,1.0,N,parkercarol@example.net,593.37,0.0,0,0,0,0,0,0,0,35.43,0,N,N,0,2.0,0,0,0,0,1,N,0,0
10,0,1,1,2,1,0,N,1.0,4.0,N,alanpearson@example.net,3670.21,0.0,0,0,0,0,0,1,1,47.05,1,N,Y,0,0.0,0,0,0,0,1,N,0,0
20,0,1,0,4,0,0,N,1.0,15.0,N,samantha89@example.com,359.04,0.0,1,1,0,0,0,1,1,32.85,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,11.0,N,xbrown@example.net,622.85,0.0,0,0,0,0,0,1,1,37.0,1,N,Y,0,1.0,0,0,0,0,1,N,1,1
10,0,1,0,1,0,0,Y,1.0,10.0,N,joshua06@example.org,524.58,340.99,1,1,0,0,0,0,0,19.31,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,27.0,N,matthewjohnson@example.com,486.74,0.0,1,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,5,0,0,N,1.0,1.0,N,xwilkins@example.com,545.06,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,1.0,0,0,0,0,1,N,0,0
5,0,1,0,1,0,0,Y,5.0,9.0,N,katherinesmith@example.com,385.97,1.72,0,1,0,0,0,1,1,45293.84,1,Y,Y,0,1.0,0,0,0,0,1,N,1,0
15,0,1,1,1,1,0,Y,1.0,4.0,N,ymendoza@example.net,811.67,0.0,1,1,0,0,0,0,1,14.62,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,N,1.0,16.0,N,james28@example.com,319.31,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,4.0,0,0,0,0,1,N,1,1
10,0,1,0,1,0,0,Y,1.0,37.0,N,ubyrd@example.com,498.32,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,4,3,0,N,1.0,5.0,N,ambercummings@example.net,324.47,2.3,0,0,0,0,0,1,1,17.14,1,N,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,1.0,N,matthew53@example.org,903.03,0.83,0,1,0,0,0,1,1,2.32,1,N,N,0,0.0,0,0,0,0,1,N,0,0
20,0,1,1,1,0,0,Y,1.0,16.0,N,daltonmichael@example.com,736.24,0.0,0,0,0,0,0,0,0,20.69,0,Y,N,0,2.0,0,0,0,0,2,N,0,0
15,0,1,0,1,0,0,Y,1.0,20.0,N,whitekristin@example.org,340.87,0.27,1,1,0,0,0,0,0,34.86,0,Y,Y,0,2.0,0,0,0,0,2,N,1,0
15,0,1,0,1,0,0,Y,1.0,4.0,N,harryharrell@example.net,388.7,0.08,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,0,0,Y,1.0,29.0,N,john49@example.com,550.24,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,Y,1.0,4.0,N,emma64@example.org,260.28,0.14,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
