Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
1,1.0,0,4.0,1.0,10.0,10.0,1.0,14.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,1.0,2.0,12.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,3.0,1.0,12.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,16.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,1.0,1.0,4.0,11.0,1.0,13.0,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,12.0,1.0,12.0,1.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,10.0,1.0,1.0,12.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,13.0,2.0,2.0,12.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,1.0,1.0,22.0,5.0,1.0,13.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,4.0,1.0,1.0,12.0,1.0,1.0,4.1,1.0,3.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,10.0,1.0,13.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0
0,1.0,1,5.0,1.0,16.0,1.0,1.0,10.0,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,4.0,1.0,1.0,13.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,1.0,1.0,12.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
1,2.0,0,1.0,1.0,14.0,12.0,2.0,14.0,1.0,2.0,0.9,1.0,0.0,7.0,0.0,0.0,1
1,1.0,1,4.0,1.0,4.0,10.0,2.0,14.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,11.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,4.0,9.0,2.0,12.0,1.0,1.0,9.073689,1.0,3.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,1.0,1.0,12.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,7.0,10.0,2.0,13.0,1.0,1.0,4.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,20.0,4.0,1.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,2.0,1.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,13.0,2.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,6.0,1.0,12.0,1.0,2.0,12.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,12.0,2.0,0.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,1.0,3.0,2.0,13.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,7.0,1.0,13.0,8.0,1.0,12.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,7.0,3.0,2.0,13.0,1.0,1.0,2.1,1.0,0.0,7.0,0.0,3.0,1
1,1.0,1,5.0,1.0,0.0,8.0,1.0,13.0,1.0,1.0,3.8,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,13.0,8.0,1.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,12.0,1.0,8.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,13.0,1.0,2.0,7.0,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,13.0,5.0,1.0,12.0,1.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,12.0,1.0,13.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,14.0,12.0,1.0,7.0,1.0,1.0,2.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,2.0,2.0,12.0,1.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,4.0,2.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,2.0,0,5.0,1.0,4.0,1.0,1.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,1.0,1.0,12.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
0,2.0,1,7.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,1.0,1.0,13.0,9.0,2.0,12.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,1.0,12.0,2.0,13.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,22.0,8.0,1.0,12.0,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,4.0,1.0,0.0,10.0,1.0,13.0,5.0,1.0,0.0,1.0,0.0,7.0,284.2924,0.0,0
1,1.0,0,4.0,1.0,13.0,8.0,1.0,12.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,7.0,2.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0,1.0,1,5.0,1.0,1.0,6.0,1.0,13.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0
0,2.0,0,5.0,1.0,11.0,6.0,1.0,12.0,1.0,1.0,2.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,1.0,8.0,1.0,12.0,1.0,1.0,0.9,1.0,4.0,11.0,379.0,3.0,1
1,1.0,0,4.0,1.0,13.0,5.0,1.0,13.0,1.0,1.0,0.4,1.0,4.0,11.0,379.0,0.0,1
1,1.0,0,4.0,1.0,13.0,8.0,2.0,13.0,5.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,12.0,8.0,2.0,14.0,1.0,1.0,3.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,10.0,11.0,1.0,13.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,4.0,7.0,1.0,12.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,11.0,10.0,2.0,10.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,20.0,1.0,1.0,12.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,1.0,10.0,1.0,13.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,0.0,6.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,11.0,2.0,1.0,11.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,5.0,1.0,13.0,3.0,1.0,11.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,10.0,1.0,13.0,1.0,1.0,0.4,1.0,4.0,0.0,332.7715,0.0,1
1,1.0,0,6.0,1.0,8.0,1.0,2.0,8.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,4.0,1.0,22.0,1.0,1.0,4.0,1.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,9.0,2.0,6.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,6.0,1.0,13.0,10.0,1.0,13.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,6.0,1.0,2.0,12.0,1.0,1.0,2.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,2.0,1.0,13.0,12.0,2.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,232.80473,0.0,1
0,1.0,0,5.0,1.0,13.0,6.0,1.0,13.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,4.0,5.0,1.0,13.0,1.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,7.0,2.0,13.0,1.0,1.0,2.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,13.0,4.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,2.0,0,4.0,1.0,1.0,2.0,2.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,0.0,4.0,1.0,13.0,1.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,12.0,7.0,2.0,4.0,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,3.0,12.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,10.0,9.0,2.0,13.0,1.0,1.0,2.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,12.0,1.0,13.0,1.0,1.0,2.2391765,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,7.0,2.0,12.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,13.0,7.0,1.0,12.0,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,4.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,7.0,1.0,13.0,1.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,6.0,1.0,13.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
0,2.0,0,4.0,1.0,4.0,6.0,1.0,13.0,2.0,1.0,4.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,5.0,1.0,12.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,14.0,4.0,1.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0,1.0,0,4.0,1.0,10.0,6.0,1.0,13.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,5.0,1.0,13.0,3.0,2.0,7.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,8.0,2.0,12.0,1.0,1.0,3.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,8.0,1.0,12.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,12.0,4.0,1.0,13.0,1.0,1.0,3.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,2.0,1.0,12.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,4.0,2.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,14.0,1.0,2.0,12.0,1.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,4.0,2.0,12.0,1.0,1.0,1.4,1.0,4.0,0.0,379.0,0.0,1
1,1.0,0,4.0,1.0,10.0,5.0,2.0,13.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,2.0,1.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,4.0,1.0,12.0,1.0,1.0,2.8,1.0,3.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,12.0,1.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,5.0,1.0,12.0,1.0,1.0,15.644685,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,0.0,4.0,1.0,12.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,0
0,1.0,0,5.0,1.0,10.0,6.0,1.0,12.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,1.0,2.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,5.0,1.0,13.0,5.0,1.0,0.0,1.0,1.0,1.5,1.0,0.0,11.0,0.0,0.0,1
1,1.0,0,5.0,1.0,4.0,4.0,1.0,12.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,2.4,1.0,0.0,0.0,0.0,0.0,1
0,2.0,1,7.0,1.0,20.0,7.0,1.0,9.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,8.0,4.0,1.0,13.0,1.0,1.0,4.521738,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,13.0,4.0,1.0,10.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,13.0,11.0,2.0,13.0,5.0,1.0,3.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,11.0,1.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,10.0,9.0,2.0,12.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,9.0,2.0,0.0,1.0,1.0,3.9,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,5.0,1.0,10.0,5.0,1.0,12.0,1.0,1.0,2.3,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,11.0,5.0,1.0,12.0,1.0,1.0,3.5052814,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,6.0,1.0,0.0,8.0,2.0,13.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0
1,1.0,1,4.0,1.0,13.0,9.0,2.0,2.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,4.0,1.0,13.0,2.0,1.0,13.0,1.0,1.0,2.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,12.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,6.0,1.0,3.0,11.0,1.0,13.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,16.0,12.0,1.0,13.0,1.0,1.0,3.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,3.0,1.0,0.0,1.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.970309,1.0,13.0,12.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,11.0,12.0,2.0,7.0,1.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,14.0,3.0,1.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,0.0,8.0,1.0,13.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,7.0,2.0,12.0,1.0,1.0,0.2,1.0,3.0,0.0,293.0,0.0,1
1,1.0,0,4.0,1.0,13.0,5.0,2.0,12.0,5.0,1.0,1.6,1.0,0.0,2.0,379.0,0.0,1
1,1.0,0,5.0,1.0,16.0,4.0,1.0,12.0,1.0,1.0,3.2,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,6.0,1.0,13.0,1.0,2.0,12.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,16.0,12.0,1.0,12.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,2.0,0,5.0,1.0,2.0,11.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,22.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,3.0,6.0,2.0,8.0,1.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,6.0,1.0,3.0,1.0,2.0,13.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,22.0,8.0,1.0,8.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,4.0,1.0,11.0,3.0,1.0,12.0,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,10.0,4.0,2.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,9.0,2.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,293.0,0.0,1
1,1.0,0,4.0,1.0,16.0,6.0,1.0,13.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,11.686684,2.0,1.0,13.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,8.0,4.0,2.0,12.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,11.0,1.0,2.0,11.0,1.0,1.0,2.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,10.0,2.0,2.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,2.0,5.0,2.0,13.0,1.0,1.0,5.1,1.0,4.0,0.0,295.99615,0.0,1
1,2.0,0,1.0,1.0,13.0,11.0,2.0,14.0,1.0,1.0,2.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,13.0,1.0,1.0,13.0,2.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
0,1.0,1,7.0,1.0,13.0,7.0,2.0,13.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
