Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
1,1,1,6,1,10,11,1,6,2,1,1,1,0,0,99,0,1
1,1,0,2,1,17,1,2,4,2,1,2,1,0,8,66,1,1
1,1,1,2,1,9,9,1,7,2,1,3,0,3,8,58,0,1
0,1,1,6,2,13,4,2,12,2,2,3,1,1,0,88,2,1
1,1,1,2,1,2,9,1,12,2,1,3,1,0,0,148,0,1
1,1,0,7,1,18,4,2,5,1,1,2,1,0,0,43,0,1
1,1,1,7,1,13,5,1,13,1,1,2,1,0,6,60,1,1
1,1,0,7,1,22,12,1,14,1,1,3,1,0,0,115,0,1
1,1,1,1,1,16,10,1,7,2,1,1,1,0,0,55,0,1
1,1,0,4,1,2,10,1,14,1,1,2,1,0,0,129,1,1
1,1,1,7,1,17,10,2,7,1,1,1,1,0,0,38,0,1
1,1,0,2,1,6,5,1,14,2,1,2,1,0,7,94,0,1
1,2,1,4,1,16,5,1,9,1,1,1,1,0,0,134,0,1
1,1,1,1,1,15,1,1,7,2,1,1,1,0,10,11,0,1
1,2,1,5,1,2,10,2,4,1,1,3,1,4,0,105,0,1
1,1,0,2,1,16,5,1,0,2,1,1,1,0,0,91,0,1
1,1,0,4,1,21,5,2,12,1,3,2,1,0,0,65,0,1
1,1,1,4,1,22,12,1,7,1,1,3,1,0,0,70,0,1
1,1,0,4,1,15,6,2,12,1,1,3,1,1,0,96,0,1
1,1,1,7,1,9,12,2,11,2,2,3,1,0,0,70,0,1
1,1,0,1,1,17,6,1,12,2,1,3,1,1,0,71,0,1
1,1,1,5,1,17,9,1,12,1,1,1,1,0,0,33,0,1
0,2,0,7,2,0,5,2,13,1,3,2,1,1,0,59,0,1
1,1,1,1,1,7,1,2,13,2,1,2,1,0,0,112,0,1
1,1,0,4,1,13,8,2,13,2,1,2,1,0,0,120,0,1
1,1,0,2,1,10,4,1,5,2,1,4,1,0,0,235,0,1
1,1,0,5,1,10,10,1,8,2,1,3,1,0,0,37,0,1
1,1,0,4,1,10,2,2,11,2,1,3,1,0,0,44,0,1
1,1,0,4,1,13,7,2,5,2,1,4,1,0,0,3,0,1
0,1,0,3,1,8,10,2,9,2,1,3,1,1,4,28,0,1
1,1,1,5,1,13,7,2,13,2,1,3,1,0,0,81,0,1
1,1,1,1,1,16,8,1,13,2,1,3,1,0,0,19,0,0
1,1,0,4,1,21,7,2,0,2,1,3,1,0,7,119,0,1
1,1,0,4,2,14,8,2,2,1,3,3,1,0,6,15,3,0
1,1,0,4,1,13,2,1,5,2,1,3,1,0,0,113,0,1
0,1,0,4,1,14,8,1,9,2,3,3,1,0,0,12,0,0
1,1,0,2,2,13,8,2,13,2,1,2,1,3,10,214,1,1
1,1,1,4,1,15,2,2,12,2,1,2,1,0,0,81,0,1
1,1,0,4,2,13,2,1,12,2,1,2,1,0,0,7,0,1
1,1,0,4,1,13,11,2,12,2,1,4,1,0,0,124,0,1
1,1,1,4,1,2,3,1,12,1,1,3,1,0,0,193,0,1
1,1,0,4,1,4,3,1,13,2,1,0,1,0,0,73,0,1
1,1,0,5,1,4,6,1,3,2,1,2,1,0,0,40,1,1
1,1,1,3,1,15,9,1,10,1,1,5,1,3,0,171,0,1
1,1,0,4,1,3,3,1,12,2,2,3,1,0,0,41,0,1
1,1,0,2,1,4,7,1,12,2,1,2,1,3,7,242,0,1
1,1,1,7,1,4,11,1,12,1,1,3,1,0,0,111,0,1
1,1,1,7,2,7,1,1,3,2,1,3,1,3,7,217,3,1
1,1,0,4,1,4,3,2,7,1,1,3,1,0,0,58,0,1
1,1,0,4,1,6,4,2,0,2,1,1,1,3,8,228,0,1
1,1,1,4,1,7,4,2,13,2,1,2,1,3,0,176,0,1
1,1,1,5,1,16,10,2,10,1,1,4,1,3,7,93,0,1
1,2,0,5,1,11,8,1,13,2,1,2,1,0,4,34,0,0
0,1,1,6,1,14,10,1,13,2,1,3,1,3,0,53,0,1
1,2,1,5,1,18,6,2,8,2,1,1,1,3,0,123,0,1
1,1,1,5,1,16,4,1,13,1,1,4,1,3,7,206,0,1
1,1,1,5,1,16,3,1,13,2,1,3,1,3,7,205,0,1
1,1,1,5,1,0,4,1,13,1,1,4,1,3,7,185,0,0
1,1,1,4,1,0,5,1,13,2,1,3,1,3,7,229,0,1
0,1,0,4,1,16,10,2,13,2,1,1,1,0,0,42,0,1
1,1,0,4,1,4,1,2,13,2,1,3,1,3,7,193,0,1
1,1,0,4,1,13,5,1,4,2,1,1,1,0,0,70,0,1
1,1,0,4,1,1,2,1,5,2,1,2,1,3,6,222,1,1
1,1,1,5,1,16,10,1,4,2,1,3,1,0,0,12,0,1
1,1,0,4,1,13,2,2,5,2,1,3,1,3,0,128,0,1
1,1,0,2,1,13,11,2,13,1,1,1,1,0,0,72,0,1
1,2,0,4,1,5,1,1,3,2,1,2,1,3,6,240,0,0
1,2,1,1,1,0,1,1,13,2,1,3,1,0,0,58,1,1
1,1,0,4,1,3,8,1,7,2,1,1,1,0,0,14,1,0
1,1,0,4,1,3,1,1,13,2,1,3,1,0,7,146,0,1
1,2,0,4,1,11,2,2,2,2,1,2,1,3,6,261,0,1
1,1,0,4,1,7,6,1,0,2,1,1,1,3,6,306,0,1
1,1,0,2,1,1,5,2,13,1,1,1,1,0,0,12,0,1
1,1,1,5,1,16,9,2,11,2,1,5,1,3,7,149,0,1
1,2,1,5,1,10,1,1,12,2,1,1,1,3,4,107,0,1
1,1,0,7,1,13,4,2,12,2,4,2,1,3,2,173,1,1
1,1,0,5,1,13,10,2,12,1,1,1,1,0,3,68,0,1
1,1,0,4,1,7,5,1,13,1,1,1,1,0,0,21,0,1
1,2,1,5,1,10,10,2,12,1,1,3,1,0,0,24,0,1
1,2,0,6,1,0,10,2,12,2,3,4,1,0,6,116,1,0
1,1,0,4,1,2,5,1,12,2,1,1,1,0,2,107,0,1
1,1,1,5,1,13,10,2,13,1,1,3,1,0,0,67,0,1
1,1,0,4,1,18,10,1,7,2,1,1,1,1,4,87,0,1
0,1,1,6,1,12,7,1,13,1,1,4,1,0,10,68,0,1
1,1,0,4,1,13,3,2,13,2,1,1,1,0,0,75,0,1
1,1,0,4,1,1,9,2,12,1,1,3,1,3,7,165,0,1
1,1,1,5,1,13,12,2,1,1,1,3,1,4,7,135,1,1
1,1,0,4,1,9,8,1,4,2,1,0,1,0,0,131,0,0
0,1,0,4,1,21,10,1,12,2,3,2,1,3,9,201,0,0
1,1,0,4,1,13,4,1,13,2,1,1,1,3,7,116,0,1
1,1,1,5,1,22,7,1,13,2,2,2,1,0,0,89,0,1
1,1,1,5,1,10,7,2,13,2,1,3,1,0,0,17,0,1
1,1,1,5,1,15,2,2,13,1,1,1,1,0,0,40,0,1
1,1,1,5,1,10,2,2,13,1,1,0,1,0,0,55,0,1
1,1,1,5,1,22,2,1,13,2,2,1,1,1,0,92,0,1
1,1,0,4,1,13,10,2,13,1,1,2,1,3,7,149,0,1
1,1,1,5,1,9,8,1,13,2,1,0,1,0,0,16,1,1
1,1,0,4,1,16,10,2,12,2,1,1,1,3,9,189,0,1
1,2,1,5,1,16,8,2,2,3,1,1,1,0,0,33,0,1
1,1,0,4,1,13,8,2,12,2,1,3,1,0,0,120,0,1
1,1,0,4,1,13,10,1,7,2,1,3,1,0,0,1,0,1
0,1,1,1,1,10,4,1,12,2,1,3,1,0,0,87,0,1
1,2,0,4,1,20,11,2,7,2,1,1,1,3,9,230,0,1
1,2,1,1,1,13,8,2,12,2,1,2,1,0,0,130,0,1
1,1,0,4,1,10,10,1,12,2,1,5,1,0,0,21,0,1
1,1,1,5,1,3,1,2,13,1,1,3,1,0,0,100,0,1
0,2,1,5,1,11,10,2,12,1,1,4,1,0,4,108,0,1
1,1,0,4,1,13,11,2,13,1,1,2,1,0,0,114,0,1
1,1,0,4,1,11,8,2,14,1,1,2,1,0,0,93,0,1
1,1,0,4,1,4,5,2,2,2,1,3,1,3,7,159,0,1
1,1,0,4,1,1,1,1,12,1,0,3,1,3,7,283,0,1
1,1,0,4,1,0,6,2,2,2,1,3,1,3,0,136,0,1
1,1,1,4,1,9,2,1,13,2,1,1,1,0,0,56,0,1
1,1,0,4,1,9,7,1,2,2,1,0,1,3,7,225,0,1
1,1,1,4,1,22,6,2,12,2,1,3,1,1,0,65,0,1
1,2,1,5,1,10,8,2,13,2,1,4,1,0,0,29,0,1
1,1,1,4,1,17,5,2,12,2,1,1,1,0,0,89,0,1
1,1,1,6,1,12,8,2,13,2,1,1,1,0,0,15,0,1
1,1,0,6,1,1,5,2,13,1,1,3,1,0,0,104,0,1
1,1,0,4,1,22,5,2,7,2,1,2,1,0,0,49,0,1
1,2,0,4,1,4,10,1,12,2,2,4,1,3,7,253,0,1
1,1,0,4,1,0,9,1,13,1,1,5,1,0,0,54,0,1
1,1,0,4,1,20,9,1,12,2,1,5,1,0,0,122,1,0
0,1,1,5,1,13,5,2,1,2,1,3,1,0,0,110,0,1
1,1,1,6,1,18,5,1,0,1,1,2,1,0,0,135,0,1
1,1,0,4,1,0,6,1,13,2,1,4,1,0,0,50,1,0
1,1,1,5,1,16,7,2,13,1,1,2,1,0,0,26,0,1
1,1,1,5,1,13,11,2,7,2,1,2,1,0,0,95,0,1
1,1,0,5,1,10,8,1,12,2,1,4,1,0,0,15,0,0
0,1,0,4,1,0,10,1,12,1,1,4,1,0,0,41,1,0
1,1,0,5,1,3,9,2,12,2,1,2,1,0,0,30,0,1
1,1,0,7,2,13,11,2,14,2,1,1,1,3,0,180,0,1
1,1,0,5,1,9,7,2,12,2,1,2,1,0,0,12,0,1
1,1,0,4,1,8,6,2,12,2,1,2,1,3,7,219,0,1
1,1,0,4,1,4,2,2,10,2,1,5,0,3,5,322,0,1
1,1,1,5,1,10,8,1,13,1,1,1,1,0,0,1,0,1
1,2,0,3,1,3,1,2,13,2,1,3,1,3,8,183,0,1
1,1,0,4,1,15,4,1,12,2,1,3,1,0,0,131,0,1
1,1,0,4,1,13,5,2,12,2,2,5,1,0,0,121,1,1
1,1,0,4,1,0,5,1,13,1,1,2,1,0,0,25,0,1
1,1,1,6,1,1,11,2,6,1,1,3,1,3,5,161,0,1
1,2,1,4,1,13,6,2,13,2,1,3,1,0,0,61,0,1
1,1,0,4,1,0,3,1,13,2,1,5,1,1,0,124,1,0
0,1,0,4,1,16,5,1,10,2,1,2,1,0,0,134,0,1
1,1,0,4,1,16,11,2,10,2,1,3,1,3,5,256,0,1
1,1,0,4,1,13,5,2,14,2,1,0,0,3,5,295,1,1
1,1,0,4,1,4,5,1,13,2,1,5,1,3,5,159,1,1
1,1,0,4,1,20,5,1,13,2,1,3,1,0,0,30,0,1
1,1,0,4,1,14,6,1,13,1,1,3,1,0,0,40,0,1
1,1,0,4,1,10,10,2,12,2,1,2,1,0,0,93,0,1
1,1,1,5,1,10,1,2,7,1,1,0,1,0,0,76,0,1
1,2,0,4,1,13,4,2,12,1,1,3,1,3,0,72,0,1
1,2,1,5,1,20,7,2,8,1,2,3,1,3,6,223,0,1
1,1,1,5,1,0,12,1,13,2,1,3,1,3,7,123,0,1
1,1,0,7,1,0,4,1,13,2,1,2,0,2,8,152,1,0
1,1,0,4,1,0,11,1,12,2,1,2,1,2,0,65,1,0
1,1,1,5,1,0,8,1,13,1,1,4,0,0,0,35,1,0
1,2,1,4,1,13,12,2,8,2,1,5,1,3,7,168,0,1
1,1,1,4,2,16,3,1,8,2,1,3,1,3,9,221,0,1
1,2,1,5,1,0,2,1,13,2,1,1,1,3,7,77,0,1
1,1,0,2,1,13,7,2,12,1,1,2,1,0,0,17,0,1
0,1,1,5,1,4,8,1,14,1,1,2,1,0,7,86,0,1
1,1,1,5,1,11,12,1,13,2,1,1,1,0,0,109,0,1
1,1,0,4,1,4,10,1,12,2,1,3,1,0,0,31,0,1
1,1,1,5,1,6,6,2,12,1,1,2,0,3,7,95,1,1
1,1,1,5,1,10,10,1,11,1,1,3,1,0,0,131,0,1
1,2,1,6,1,16,10,1,13,2,1,1,1,2,6,190,0,0
1,1,0,4,1,13,9,2,12,2,1,1,1,0,0,20,0,1
0,1,0,4,1,1,6,2,12,2,1,4,1,4,0,145,0,1
1,1,1,5,1,0,5,1,1,2,1,3,1,4,9,114,1,0
1,1,0,4,1,0,2,1,12,2,1,3,1,0,0,115,0,1
1,1,0,4,1,19,3,2,12,1,1,2,1,0,0,41,0,1
1,1,0,5,1,5,10,2,13,2,1,5,1,0,0,73,1,0
1,1,0,4,1,13,8,2,13,2,1,0,1,0,0,59,0,1
1,1,0,6,1,4,5,2,13,2,1,1,1,0,0,21,0,1
1,1,0,1,1,17,9,1,12,1,1,0,1,0,0,83,0,1
1,1,1,1,1,15,3,2,13,2,1,0,1,0,0,33,0,1
1,1,0,6,1,11,8,2,13,2,1,2,1,0,0,46,0,1
1,1,0,4,1,19,10,1,13,2,1,3,1,0,0,114,0,1
1,1,1,6,1,5,2,2,13,2,1,2,1,0,0,6,0,1
1,1,0,4,1,13,10,1,9,2,1,6,1,0,0,3,1,0
1,2,0,4,1,13,4,1,13,2,1,3,1,0,0,65,0,1
1,1,0,4,1,13,4,1,13,2,1,2,1,1,0,75,0,0
1,1,0,4,1,13,5,2,12,2,1,0,1,0,0,97,0,1
1,1,0,4,1,13,12,2,12,2,1,3,1,3,7,146,0,1
1,1,1,5,1,10,7,1,4,2,1,2,1,0,0,25,0,1
1,1,0,5,1,0,10,1,12,1,1,1,1,0,0,21,0,0
1,2,0,4,1,13,12,2,13,2,1,1,1,3,0,43,0,1
1,1,0,4,1,13,5,1,13,1,1,3,1,0,0,45,0,1
1,2,1,5,1,13,2,2,12,2,1,2,1,4,2,82,0,1
1,1,1,4,1,16,12,2,12,2,2,5,1,3,5,164,0,1
1,1,1,5,1,16,12,2,13,2,1,3,1,0,0,4,1,1
1,2,0,4,1,13,5,1,13,1,1,3,1,0,0,20,0,1
1,1,0,4,1,1,12,2,12,2,1,3,1,3,7,149,1,1
1,1,0,4,1,13,4,2,13,1,1,0,1,0,0,4,0,1
1,1,0,4,1,20,9,1,12,2,2,2,1,3,7,203,2,1
0,2,0,4,1,0,5,1,1,2,1,2,0,0,0,74,1,0
1,1,0,4,1,13,3,1,13,1,1,1,1,0,0,42,0,1
1,1,0,5,1,4,2,1,7,1,1,1,1,3,8,207,0,1
0,1,0,6,1,14,8,2,1,2,4,2,1,3,7,164,3,0
1,1,0,1,1,4,7,2,12,2,1,4,1,0,0,156,0,1
1,1,1,4,1,16,7,1,12,1,2,6,1,0,0,83,0,1
1,1,1,5,1,16,3,2,13,2,1,4,1,0,0,87,0,1
0,1,0,2,1,13,11,2,7,2,3,2,0,3,7,222,1,1
1,1,0,6,1,21,4,1,13,2,1,0,0,3,6,125,3,1
0,1,0,6,1,10,9,2,13,1,1,0,1,3,0,131,0,1
0,1,0,4,1,0,7,2,12,2,1,0,1,0,0,95,0,1
1,1,1,5,1,13,9,2,12,2,1,1,1,0,0,21,0,1
1,1,1,5,1,13,4,2,13,2,1,4,1,0,0,59,0,1
1,1,0,4,1,13,1,2,13,1,1,4,1,4,0,46,0,1
1,1,1,5,1,13,6,2,12,1,1,1,1,0,0,62,0,1
1,1,0,4,1,13,11,1,12,2,1,3,1,0,0,41,0,1
1,1,1,4,1,13,9,1,14,2,1,2,1,0,0,30,0,1
1,1,0,4,1,16,8,2,13,2,1,7,1,0,0,63,0,1
1,1,0,4,1,10,12,2,13,2,1,1,1,0,0,28,0,1
1,1,1,5,1,13,5,2,13,2,1,6,1,0,0,22,0,1
1,1,1,5,1,16,4,1,12,2,1,2,1,0,0,98,0,1
1,1,0,4,1,3,8,1,12,2,1,2,1,0,0,33,0,0
1,1,1,1,1,0,7,1,12,2,2,1,0,0,0,46,1,0
1,2,0,4,1,8,2,1,13,2,1,2,1,0,0,0,0,1
1,1,1,5,1,0,10,1,4,2,1,1,1,0,0,27,0,0
1,1,1,5,1,14,4,2,12,1,1,4,1,0,0,30,0,1
1,2,1,5,1,16,4,1,13,2,1,3,1,0,0,24,0,1
1,1,0,4,1,11,3,1,13,1,1,2,1,0,0,26,0,1
1,1,1,7,1,13,11,2,13,2,1,3,1,0,0,29,0,1
1,2,0,4,1,22,11,1,13,2,1,1,1,0,0,72,0,1
1,1,1,4,1,4,1,1,12,2,2,1,1,3,10,88,0,1
1,1,0,4,1,13,7,2,12,2,2,4,1,4,10,152,0,1
1,1,0,5,1,13,3,2,13,2,1,0,1,0,0,31,0,1
1,1,1,4,1,3,8,2,13,2,1,8,1,3,7,140,0,1
0,1,0,4,1,13,12,1,12,2,1,2,1,0,0,45,0,1
1,1,0,5,1,13,1,1,12,2,1,1,1,0,0,4,0,1
1,1,0,4,1,15,7,1,12,1,1,2,1,0,0,83,0,1
1,2,0,6,1,13,10,2,12,2,1,1,1,0,0,8,1,0
1,1,1,5,1,16,3,2,13,2,1,1,1,0,0,36,0,1
1,1,0,4,1,13,6,2,13,2,1,1,1,0,0,25,0,1
1,1,0,4,1,16,12,2,8,2,2,4,1,0,0,24,0,1
1,1,0,4,1,4,8,1,12,1,1,4,1,0,0,22,0,1
1,2,1,5,1,16,1,1,12,2,1,0,1,0,0,20,0,1
1,1,0,4,1,7,10,1,13,2,1,3,1,0,0,41,0,1
1,1,0,4,1,7,10,1,14,1,3,0,1,3,7,270,0,1
1,1,0,4,1,13,5,2,13,2,1,1,1,0,0,93,0,1
1,1,0,4,1,13,5,1,13,2,1,2,1,0,0,61,0,1
1,2,0,4,1,0,6,1,13,2,1,2,1,3,7,188,0,1
1,1,1,5,1,14,10,1,5,2,1,2,1,3,7,197,1,0
1,2,0,4,1,6,3,2,12,1,1,2,0,3,10,208,0,0
1,1,0,5,1,16,6,2,13,1,1,5,1,0,0,38,0,1
0,1,0,4,1,16,5,1,12,2,1,2,1,0,0,35,0,1
1,2,0,4,1,16,5,1,12,2,1,6,1,3,7,259,1,0
1,1,0,4,1,1,8,1,12,1,1,1,1,0,0,111,0,1
1,2,1,5,1,16,9,2,13,2,1,2,1,0,0,41,0,1
1,1,1,5,1,10,3,2,13,2,1,3,1,0,0,57,0,1
1,1,0,4,1,16,12,2,12,2,1,2,1,0,0,21,0,1
1,1,0,4,1,15,8,2,13,2,1,4,1,0,0,95,0,1
1,1,0,4,1,6,6,2,13,2,1,5,1,0,0,85,0,1
1,1,0,4,1,19,6,1,12,2,1,2,1,0,0,35,0,1
1,1,1,5,1,13,9,2,13,2,1,1,0,0,2,208,1,0
1,1,1,5,1,13,4,1,13,2,1,0,1,4,10,159,0,1
0,1,0,4,1,9,4,1,7,2,1,3,1,0,0,54,0,1
1,1,0,4,1,16,3,1,13,1,1,3,1,0,0,30,0,1
1,1,0,4,1,4,6,2,13,2,1,4,1,0,0,10,0,1
1,1,1,4,1,13,3,2,13,2,1,1,1,0,0,7,0,1
1,1,1,5,1,13,8,2,13,1,1,4,1,0,0,79,0,1
1,1,0,4,1,16,10,1,12,1,1,6,1,0,0,122,0,1
1,1,0,4,1,16,7,2,12,2,1,3,1,0,7,135,0,1
1,1,0,4,1,13,3,1,13,1,1,1,1,0,0,3,0,1
1,1,0,4,1,16,5,1,12,1,1,4,1,0,0,51,0,1
1,1,1,5,1,10,8,1,4,2,1,5,1,0,0,136,0,1
1,1,0,4,1,13,7,2,13,1,1,3,1,0,0,11,0,1
1,1,0,4,1,13,5,2,13,2,1,4,1,0,7,158,0,1
1,1,0,4,1,16,3,1,12,1,2,4,1,0,0,136,0,1
1,2,1,5,1,13,9,2,13,2,1,2,1,0,0,94,0,1
1,1,0,4,1,4,10,2,13,2,2,2,1,4,2,246,0,1
1,1,1,5,1,8,9,1,13,1,2,0,1,0,0,31,0,1
1,1,0,2,1,8,9,2,13,2,1,1,1,0,0,26,0,1
1,1,1,5,1,16,10,1,12,1,2,3,1,0,0,113,0,1
1,1,0,4,1,14,8,2,13,1,1,5,1,0,0,82,0,1
1,1,0,4,1,13,7,1,13,2,1,1,1,0,0,27,0,1
1,1,0,4,1,8,10,1,12,2,1,3,1,0,0,93,0,1
1,1,1,5,1,13,3,2,13,1,1,3,1,0,0,103,0,1
1,1,0,4,1,13,7,2,13,1,1,2,1,0,0,38,0,1
1,1,1,5,1,20,11,1,12,2,1,1,1,0,0,22,0,1
1,1,1,5,1,10,11,1,13,1,1,3,1,0,0,1,0,1
1,1,0,4,1,0,5,1,12,2,3,4,1,0,0,3,0,1
1,1,0,4,1,5,12,1,12,2,1,1,1,0,0,21,0,1
1,1,0,4,1,13,5,2,12,1,1,1,1,0,0,2,0,1
1,1,0,4,1,10,7,2,13,2,2,4,1,0,0,38,0,1
1,1,1,5,1,13,6,2,13,2,1,6,1,0,0,27,0,1
1,1,1,4,1,3,5,2,9,2,1,2,1,0,0,40,0,1
1,1,1,5,1,13,12,1,13,1,1,0,1,0,0,8,0,1
1,1,1,5,1,13,11,2,13,1,1,2,1,0,0,45,0,1
1,1,0,6,1,0,12,2,13,2,1,4,1,0,0,26,0,1
1,1,0,6,1,0,6,2,13,1,1,1,1,0,0,1,0,1
1,1,1,4,1,16,5,1,12,2,1,4,1,0,0,14,0,1
0,1,1,7,1,11,12,1,12,2,2,0,1,0,0,16,1,1
1,1,1,5,1,13,5,1,13,1,1,1,1,0,0,39,0,1
1,1,0,4,1,0,1,1,13,2,2,0,1,0,0,35,0,1
1,1,1,5,1,13,11,2,13,1,1,6,1,0,0,2,0,1
1,1,0,4,1,0,6,1,12,2,1,3,1,0,0,22,0,1
1,1,1,5,1,16,6,2,13,2,2,2,1,0,0,44,0,1
1,1,0,4,1,0,3,2,12,2,2,1,1,0,0,15,1,0
1,1,1,5,1,16,4,2,12,1,1,3,1,0,0,24,0,1
1,1,0,4,1,13,11,2,13,1,1,4,1,0,0,26,0,1
1,1,1,5,1,3,2,2,12,2,1,2,1,0,0,16,0,1
1,1,1,5,1,10,5,1,12,1,1,3,1,0,0,17,0,1
1,1,1,5,1,13,8,2,13,2,1,3,1,0,0,71,0,1
1,1,1,5,1,10,6,2,13,1,1,4,1,0,0,7,0,1
1,1,0,4,1,16,11,1,12,2,1,5,1,0,0,6,0,1
1,1,0,4,1,0,8,1,12,2,1,6,1,0,0,11,2,0
1,1,0,5,1,0,3,1,12,1,2,3,1,0,0,9,0,1
1,1,1,5,1,0,12,1,13,1,1,2,1,0,0,6,0,1
1,1,0,4,1,13,9,2,4,2,1,0,1,0,0,3,0,1
1,1,1,5,1,10,10,1,13,1,1,3,1,0,0,12,0,1
1,1,0,6,1,14,7,2,13,2,1,5,1,0,0,23,0,1
1,1,1,5,1,16,7,2,13,1,1,4,1,0,0,12,0,1
1,1,1,5,1,10,1,1,13,2,1,3,1,0,0,26,0,1
1,2,1,5,1,10,10,1,13,2,1,3,1,0,0,2,0,1
1,1,1,1,1,13,10,2,11,2,1,1,1,0,0,2,0,1
1,1,0,4,1,13,7,2,13,2,1,1,1,0,0,6,0,1
1,1,0,4,1,13,6,2,13,2,1,2,1,0,0,3,0,1
1,1,1,5,1,10,7,1,12,1,1,2,1,0,0,9,0,1
1,1,1,5,1,10,8,1,13,1,1,3,1,0,0,11,0,1
1,1,0,4,1,13,12,1,13,1,1,1,1,0,0,5,0,1
1,1,0,4,1,13,1,2,12,1,1,2,1,0,0,13,0,1
1,1,0,4,1,4,1,1,12,1,1,3,1,0,0,8,0,1
1,1,0,4,1,13,4,2,13,1,1,6,1,0,0,11,0,1
1,2,1,5,1,0,7,1,12,2,1,1,1,0,0,9,0,1
1,1,0,4,1,13,6,1,12,1,1,0,1,0,0,75,0,1
1,1,0,5,1,13,6,2,13,2,1,2,1,0,0,10,0,1
1,1,0,4,1,14,12,2,13,2,1,3,1,0,0,23,0,1
1,1,0,4,1,0,11,1,13,2,1,2,1,0,0,2,1,0
1,1,0,4,1,13,5,2,11,1,1,1,1,0,0,1,0,1
1,1,0,4,1,16,3,1,12,2,1,0,1,3,7,89,0,1
1,1,1,5,1,13,12,1,13,1,1,1,1,0,0,39,0,1
1,2,0,4,1,13,5,2,12,2,1,2,1,0,0,5,0,1
1,2,1,5,1,13,2,1,13,1,1,1,1,0,0,19,0,1
0,1,1,7,1,13,1,2,13,1,1,0,1,0,0,12,0,1
1,1,1,5,1,13,3,2,12,2,1,3,1,0,0,9,0,1
1,1,1,5,1,1,12,2,13,1,1,2,1,0,0,28,0,1
1,1,0,4,1,13,2,1,12,2,1,1,1,0,0,39,0,1
1,1,0,4,1,16,5,1,12,1,1,3,1,0,0,16,0,1
1,1,0,4,1,14,2,2,12,1,1,4,1,0,0,15,0,1
1,1,0,6,1,0,6,1,13,2,1,1,1,0,0,0,0,1
1,2,1,5,1,13,5,1,13,1,1,3,1,0,0,28,0,1
1,1,0,4,1,13,9,2,12,1,1,3,1,0,0,40,0,1
1,1,1,5,1,22,11,1,12,2,1,2,1,0,0,18,0,1
1,1,1,5,1,0,2,1,12,2,1,1,1,0,0,2,0,1
1,1,1,6,1,13,12,2,13,1,1,1,1,0,0,29,0,1
1,2,0,4,1,13,9,2,12,2,1,2,1,0,0,36,0,1
1,1,0,4,1,1,9,1,12,1,1,4,1,0,0,10,0,1
1,1,1,5,1,14,7,2,12,2,1,3,1,0,0,11,0,1
1,1,0,4,1,0,10,1,13,2,1,1,1,0,0,0,0,1
