Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
0,1,0,5,1,10,1,1,9,2,1,2,0,0,7,97,0,0
0,2,1,4,1,0,6,1,11,2,4,1,1,2,10,75,3,1
1,1,0,3,1,10,4,2,6,2,1,2,1,3,9,118,2,1
0,1,1,5,2,8,2,2,10,2,2,2,1,0,0,65,1,1
1,1,0,5,1,6,2,1,13,1,0,2,1,1,10,174,0,1
0,1,1,4,1,10,2,1,5,2,0,2,1,0,9,83,3,0
1,1,0,2,1,11,7,2,8,2,2,4,0,2,0,94,0,1
0,1,0,6,1,20,9,1,5,2,2,3,1,1,3,106,0,1
1,1,0,1,1,12,12,2,11,2,4,2,1,3,0,141,0,1
0,1,0,6,1,13,8,1,6,1,1,3,1,0,10,125,0,1
0,1,0,6,1,2,6,1,6,1,1,2,1,3,0,29,0,0
0,1,0,4,1,5,8,1,11,1,4,2,0,3,0,70,0,0
1,1,0,2,2,1,5,2,13,2,1,2,1,0,11,107,1,1
1,1,0,4,1,17,1,2,13,1,1,5,1,0,8,153,0,0
1,1,1,4,1,15,6,2,13,1,2,2,0,0,0,69,0,0
1,1,0,3,1,11,5,1,1,2,1,1,1,1,0,42,0,1
1,2,1,3,1,7,4,2,6,2,1,2,1,0,5,37,0,1
1,1,1,2,1,9,9,2,12,1,1,1,1,0,7,53,0,1
1,1,1,4,1,14,10,1,12,1,1,1,1,4,6,184,0,1
1,1,1,4,1,4,3,1,13,2,1,1,1,0,4,34,0,0
1,1,1,4,1,11,1,2,5,1,1,3,0,0,6,116,0,1
1,1,1,4,1,12,1,2,13,1,1,4,1,0,3,227,1,1
1,1,1,6,1,9,5,2,5,1,1,2,0,0,0,27,0,0
1,1,1,4,1,20,8,1,6,2,1,1,1,4,11,107,0,1
1,1,0,5,1,16,4,1,2,2,1,3,1,0,2,37,0,1
1,1,1,4,1,13,5,2,13,1,1,2,1,4,0,96,0,1
1,1,1,4,1,15,2,1,0,2,1,3,1,1,2,170,0,1
1,2,1,5,1,15,8,1,9,2,4,1,1,3,0,56,0,1
1,1,0,5,1,10,12,2,10,1,1,4,0,0,0,141,0,0
1,1,1,4,1,7,8,1,2,1,4,1,1,0,0,93,1,1
1,2,1,5,1,5,5,1,13,2,1,1,1,3,2,66,0,1
1,1,1,5,1,19,10,1,5,2,0,4,0,4,11,73,2,1
1,1,1,5,1,14,1,1,6,1,2,2,1,1,7,82,0,1
1,1,0,5,1,0,1,2,13,2,1,3,1,0,0,-8,0,1
1,1,0,4,1,10,11,2,13,2,2,1,1,0,7,62,0,1
1,1,0,4,1,14,12,1,12,2,2,2,1,0,6,176,0,1
1,1,0,4,1,3,4,1,4,2,1,0,1,0,0,26,1,0
1,1,0,4,1,0,12,1,12,2,1,2,1,4,7,-17,0,1
1,1,0,4,1,17,11,1,14,2,1,0,0,0,7,16,0,1
1,1,1,5,1,16,11,1,12,2,1,1,1,0,0,-8,0,1
1,1,1,4,1,4,3,1,12,1,1,1,1,2,2,46,0,1
0,1,1,5,1,13,2,1,12,2,1,2,1,0,7,67,0,1
1,1,0,4,1,16,4,2,4,2,4,1,1,0,0,34,0,1
1,1,0,4,1,13,7,1,13,2,1,1,1,4,2,-21,0,1
1,1,0,5,1,14,7,1,12,1,3,2,1,0,7,120,0,1
1,1,1,4,1,10,10,1,8,2,1,1,1,0,0,109,0,1
1,2,0,5,1,0,7,2,12,1,1,3,1,0,0,216,0,1
1,1,1,5,1,10,8,2,12,1,3,2,1,0,7,116,0,1
1,1,0,5,1,0,4,2,13,2,1,2,1,3,2,-29,2,1
1,1,0,4,1,12,3,1,12,2,1,2,1,0,0,137,0,1
1,1,1,4,1,20,10,1,13,2,2,1,1,0,0,10,0,1
1,1,0,7,1,22,5,2,13,2,1,3,1,0,3,164,0,1
1,1,0,5,1,14,6,2,12,1,1,2,0,3,0,93,0,1
1,1,0,4,1,11,5,2,12,2,1,5,1,0,7,70,0,1
1,1,0,4,1,10,2,2,12,2,2,3,1,3,10,151,0,1
1,1,0,4,1,16,10,1,12,2,4,3,1,0,0,-5,0,1
1,1,1,4,1,14,3,2,13,2,1,4,1,0,0,-77,0,1
0,1,0,4,1,15,5,2,12,1,0,4,0,0,0,103,0,1
1,1,1,5,1,16,8,2,12,1,1,3,1,3,0,344,0,1
1,1,1,4,1,10,11,2,13,2,1,4,1,0,0,-39,0,1
1,1,0,4,1,10,7,2,10,2,1,5,1,0,0,7,0,1
1,2,1,4,1,16,3,1,13,2,4,2,1,0,0,-2,0,1
1,1,0,5,1,14,2,2,12,1,1,2,1,0,0,146,0,1
1,1,0,4,1,14,9,2,14,2,1,3,1,3,2,-52,0,0
1,1,0,4,1,2,11,2,13,1,1,4,1,0,0,81,0,1
1,1,0,5,1,3,3,1,12,1,1,3,1,0,6,106,0,1
1,1,0,5,1,16,3,1,13,2,1,2,1,0,0,48,0,1
1,1,0,4,1,1,1,1,13,1,1,2,1,0,0,68,0,1
0,1,1,4,1,15,5,1,12,1,1,2,1,0,0,96,0,1
1,1,0,4,1,11,11,2,8,1,1,3,1,0,7,52,0,1
1,1,0,5,1,4,7,1,12,2,1,2,1,0,0,-27,0,1
1,1,1,5,1,14,9,2,13,1,1,3,1,3,0,110,0,1
1,1,0,4,1,8,5,2,9,2,1,2,1,3,0,124,0,1
1,1,0,4,1,4,5,2,4,2,1,2,1,0,0,-73,1,1
1,1,0,5,1,16,10,2,6,2,1,1,1,0,0,112,0,1
1,1,1,2,1,20,5,1,13,1,1,3,1,0,0,384,0,1
1,1,0,4,1,13,8,2,13,2,1,0,1,3,0,-160,0,1
1,2,0,4,1,16,6,1,12,1,1,2,1,3,0,28,0,1
1,1,0,4,1,13,7,1,13,2,1,1,1,4,0,115,0,1
1,1,1,4,1,13,8,1,12,1,0,1,1,4,0,149,0,1
1,2,0,4,2,13,3,1,13,1,1,3,1,0,0,300,0,1
1,2,0,4,1,9,8,2,13,2,1,2,1,0,0,-53,0,1
1,1,0,4,1,10,11,1,12,1,1,1,1,0,0,32,0,0
1,1,0,4,1,13,7,2,13,2,1,1,1,0,0,-104,0,1
1,2,0,4,1,16,7,2,13,2,1,1,1,3,0,191,0,1
1,1,0,4,1,8,5,2,12,2,1,3,1,0,0,109,0,1
1,1,0,4,1,13,4,2,13,1,1,0,1,0,0,74,2,1
1,1,0,4,1,10,6,1,13,1,1,2,1,0,0,88,0,1
1,1,0,2,1,1,2,2,4,2,1,0,1,0,0,75,0,1
1,1,0,4,1,16,12,1,12,2,2,2,1,0,0,-92,0,1
1,1,0,5,1,13,1,1,13,1,1,3,1,0,0,-112,0,1
1,1,1,5,1,11,1,2,12,2,1,2,1,0,0,-81,1,1
1,1,0,4,1,13,7,2,13,1,1,3,1,0,0,-251,0,1
1,1,0,5,1,16,7,2,13,2,1,2,1,0,0,141,0,0
1,1,1,4,1,13,2,1,12,1,1,0,1,0,0,-215,0,1
1,1,0,4,1,15,9,1,13,2,1,3,1,3,9,42,0,1
1,1,0,6,1,13,8,2,12,1,1,5,1,0,0,191,0,1
1,2,0,7,1,13,12,2,13,1,1,2,1,0,0,193,0,1
1,1,1,4,1,16,9,2,12,1,1,2,1,3,0,5,0,1
1,1,0,5,1,14,7,2,12,1,1,3,1,0,0,3,0,1
1,1,0,6,1,1,10,2,12,2,1,2,1,0,0,-40,0,1
1,1,0,4,1,13,6,2,12,1,1,1,1,0,11,-66,0,1
0,2,1,5,1,13,8,1,12,2,1,1,1,0,0,431,0,1
1,1,1,6,1,1,8,2,12,2,1,1,1,0,0,328,0,1
1,1,0,4,1,11,12,2,12,2,1,1,1,0,0,-167,0,1
1,1,1,4,1,13,8,1,13,2,1,2,1,0,0,-237,0,1
1,1,1,6,1,13,7,2,13,2,1,4,1,0,0,-4,0,1
1,1,0,4,1,7,2,2,12,2,2,2,1,0,0,41,0,1
1,1,0,6,1,13,11,2,12,1,1,1,1,0,0,-47,0,1
1,1,1,6,1,16,2,1,12,1,1,0,1,0,0,-93,0,1
1,1,1,4,1,1,1,2,12,1,1,2,1,3,0,-237,0,1
1,1,0,4,1,14,2,1,13,1,1,4,1,0,0,-10,0,1
1,1,0,4,1,10,6,1,12,3,1,2,1,0,0,29,0,1
1,1,0,6,1,4,7,1,12,1,1,2,1,0,0,192,0,1
1,1,1,4,1,13,2,1,12,1,1,2,1,0,0,48,0,1
1,1,1,4,1,13,1,2,12,1,1,2,1,3,0,-36,0,1
1,1,1,4,1,11,4,2,13,2,1,1,1,0,0,110,0,1
1,1,1,4,1,4,11,2,7,1,1,4,1,0,0,212,0,1
1,2,0,4,1,14,11,2,13,2,2,0,1,0,0,49,3,1
1,1,1,3,1,13,4,1,12,2,1,2,1,0,0,379,0,1
1,1,1,4,1,10,11,1,13,2,1,0,1,0,0,-227,0,1
1,1,0,5,1,13,8,1,6,2,1,3,1,0,7,78,0,1
1,1,1,1,1,13,10,2,12,1,1,1,1,0,0,181,0,1
1,1,1,6,1,13,5,1,12,1,1,2,1,3,0,-249,0,1
1,1,1,5,1,16,2,2,13,2,1,1,1,0,0,124,1,1
1,1,1,4,1,13,11,1,12,2,3,4,1,0,0,-214,0,1
0,1,0,5,1,13,3,2,12,2,1,2,1,0,0,-38,0,1
1,1,1,5,1,4,5,2,13,3,1,2,1,0,0,-53,0,1
1,2,0,5,1,13,12,2,12,2,1,2,1,1,0,29,0,1
1,1,1,4,1,12,9,2,12,2,1,3,1,0,0,45,0,1
1,1,0,4,1,4,9,1,13,1,1,3,1,0,5,21,0,1
1,1,1,4,1,13,6,1,13,1,1,4,1,0,0,313,0,1
1,1,0,4,1,0,5,2,13,1,1,2,1,0,0,309,2,1
1,1,0,4,1,16,5,2,12,1,1,1,1,0,10,97,0,1
1,1,1,5,1,10,7,1,13,1,1,1,1,0,0,179,0,0
1,1,1,4,1,11,10,2,13,2,1,2,1,0,0,28,0,1
1,1,0,5,1,13,3,2,12,2,1,1,1,0,0,27,0,1
1,1,1,7,1,16,10,2,13,1,1,1,1,0,0,-272,0,1
1,1,0,5,1,13,6,2,11,2,1,2,1,0,0,-53,0,1
1,1,0,4,1,17,12,2,12,3,1,1,1,0,0,34,1,1
1,1,0,4,1,6,3,2,13,2,1,3,1,0,0,58,0,0
1,1,0,6,1,13,4,1,12,2,1,5,1,0,0,-46,0,1
1,1,1,5,1,11,11,1,13,1,1,2,1,0,0,73,0,1
0,1,0,6,1,1,2,1,7,1,1,3,1,0,0,-21,0,1
1,1,1,4,1,10,2,2,12,1,1,2,1,0,0,81,0,1
1,1,1,5,1,4,8,1,3,2,1,1,1,0,9,112,0,1
1,1,0,4,1,11,3,2,12,1,1,1,1,0,0,70,0,1
1,1,0,6,1,14,3,2,13,2,1,4,0,0,0,64,0,1
1,1,0,5,1,4,7,2,12,2,1,2,1,4,0,46,0,1
1,1,0,5,1,14,10,2,12,2,1,1,1,3,0,-45,0,1
1,1,0,4,1,1,2,1,13,2,1,1,1,0,0,-15,0,1
1,1,0,4,1,13,1,2,13,2,1,2,1,0,0,563,0,1
1,1,0,4,1,13,12,1,13,1,1,2,1,0,0,-116,0,1
1,1,1,5,1,14,5,2,12,1,1,1,1,0,0,38,0,1
1,1,0,5,1,14,5,2,12,3,2,3,1,0,0,-66,0,1
1,1,0,4,1,4,9,2,12,2,1,4,1,0,0,85,0,1
1,2,1,4,1,4,7,1,12,2,1,2,1,0,0,123,1,1
1,2,0,5,1,13,12,1,5,2,1,-2,1,0,0,213,0,1
1,2,0,4,1,10,5,2,13,1,1,5,1,0,0,-17,0,1
1,1,0,6,1,14,9,2,12,1,2,-1,1,0,0,46,0,1
1,2,1,6,1,16,4,2,4,2,1,3,1,0,0,94,0,1
1,1,0,4,1,13,1,1,13,2,1,3,1,0,0,-90,0,1
1,1,1,4,1,20,12,2,6,2,1,1,1,0,0,46,0,1
1,2,1,5,1,10,5,2,12,2,1,-1,1,0,0,221,0,1
1,1,0,4,1,11,9,2,12,1,1,5,1,3,6,344,0,1
1,1,1,4,1,13,12,1,12,0,1,2,1,0,0,-133,0,1
1,1,0,6,1,14,11,2,12,1,1,2,1,0,0,47,0,1
1,2,1,4,1,4,8,1,7,2,2,0,1,0,0,-53,0,1
1,1,1,4,1,0,10,1,13,2,1,1,1,0,0,104,1,1
1,1,0,4,1,16,5,2,2,1,1,3,1,0,0,144,0,1
1,1,1,4,1,13,5,2,1,1,1,-1,1,0,0,15,0,1
1,2,0,6,1,14,4,1,6,1,2,1,1,0,0,4,0,1
1,1,0,4,1,13,3,2,12,2,1,2,1,0,0,-38,0,1
1,1,1,4,1,10,8,1,12,3,1,-1,0,3,0,183,0,1
1,1,0,6,1,14,7,1,13,2,1,4,1,0,0,-156,0,1
1,2,0,7,1,16,3,2,12,1,1,1,1,0,0,20,0,1
1,1,0,1,1,4,3,1,10,2,1,0,1,0,0,-10,1,1
1,1,1,4,1,21,3,2,0,1,1,1,1,0,0,42,0,1
1,1,1,5,1,16,6,2,13,1,1,0,1,0,11,39,1,1
1,1,0,5,1,13,10,1,7,1,1,2,1,0,0,8,0,1
1,1,0,4,1,0,1,1,12,3,1,2,1,0,0,58,0,1
1,1,0,6,1,10,9,1,7,2,1,-2,1,0,0,31,0,1
1,1,1,6,1,13,4,2,12,1,1,1,1,0,0,10,0,1
1,1,1,6,1,13,3,1,13,0,1,2,1,0,0,139,0,1
1,1,0,6,1,13,12,2,13,1,1,2,1,0,0,18,0,1
1,1,0,4,1,13,3,1,12,2,1,2,1,0,0,136,0,1
1,1,0,4,1,14,1,1,14,3,2,5,1,0,0,-7,0,1
1,1,0,4,1,3,12,1,13,2,1,5,1,0,0,-48,0,1
1,1,0,4,1,16,4,2,12,1,1,4,1,0,0,8,0,1
1,1,1,4,1,16,2,2,13,2,1,4,1,0,0,3,0,1
1,1,1,5,1,0,9,1,12,1,1,1,0,0,0,24,0,1
1,1,0,4,1,0,8,2,12,0,1,6,1,0,0,77,0,1
1,1,0,4,1,11,5,1,13,1,1,1,1,0,0,46,0,1
1,1,0,4,1,13,5,1,8,1,1,3,1,0,0,10,0,1
0,1,1,4,1,13,7,2,11,1,1,1,1,0,0,54,0,1
1,1,0,5,1,0,3,1,12,2,1,1,1,0,0,-18,0,1
1,1,0,4,1,13,8,2,7,3,1,0,1,0,0,88,0,1
1,2,1,5,1,13,12,2,13,2,1,-1,1,0,0,-39,0,1
1,1,0,4,1,4,3,2,13,2,1,1,1,0,0,35,0,1
1,1,0,4,1,1,6,2,12,2,1,3,1,0,0,8,0,1
1,1,0,4,1,20,7,2,13,2,1,3,1,0,0,52,0,1
1,1,0,4,1,13,4,1,8,1,1,6,1,0,0,95,0,1
1,1,1,5,1,10,7,1,13,2,1,2,1,0,0,35,0,1
1,1,0,6,1,11,3,1,12,2,1,4,1,0,0,-24,0,1
1,1,0,4,1,14,8,1,13,3,1,3,1,0,0,-23,0,1
1,2,1,4,1,16,9,2,13,2,1,0,1,0,0,32,0,1
1,2,0,4,1,13,3,1,12,1,1,4,1,0,0,-20,0,1
1,1,1,7,1,13,12,2,12,1,1,1,1,0,0,20,0,0
1,1,0,4,1,13,12,2,12,1,1,4,1,0,0,-17,0,1
1,2,0,4,1,13,3,1,0,1,1,0,1,0,0,22,0,1
1,1,0,4,1,16,9,1,9,1,1,2,1,0,0,58,0,0
1,1,1,5,1,13,11,1,13,2,1,0,1,0,0,47,0,1
1,1,1,4,1,7,10,1,7,1,1,4,1,0,0,3,0,1
1,1,0,5,1,16,5,2,12,1,1,3,1,0,0,4,0,1
1,1,0,4,1,10,5,2,13,2,1,2,1,0,0,-14,0,0
1,2,0,4,1,13,4,1,13,2,1,4,1,0,0,-80,0,1
1,1,0,5,1,4,9,1,13,0,1,4,1,0,0,-52,0,1
1,1,0,4,1,16,7,2,13,1,1,2,1,0,0,-2,0,0
1,1,0,6,1,16,10,2,4,2,1,2,1,0,0,108,0,1
1,1,0,4,1,13,5,1,13,2,1,6,1,0,0,-33,0,1
1,1,0,7,1,13,8,1,12,2,1,1,1,0,0,-69,0,1
1,1,1,4,1,4,1,2,12,3,1,1,1,0,0,6,1,1
1,1,0,6,1,16,2,1,13,2,1,2,1,0,0,-6,0,1
1,1,0,6,1,4,5,2,13,1,1,1,1,0,0,8,1,1
1,1,1,3,1,12,1,2,13,2,1,0,1,0,0,12,0,1
1,2,0,4,1,13,3,1,13,2,1,2,1,0,0,-6,0,1
1,1,1,4,1,0,5,1,13,2,1,1,1,0,0,26,1,0
1,1,0,4,1,13,2,1,12,2,1,3,0,0,2,-22,0,1
1,1,0,6,1,13,7,2,13,2,1,4,1,0,0,-7,0,1
1,1,0,6,1,3,3,2,13,1,1,2,1,0,0,19,0,1
1,1,0,4,1,4,7,1,13,1,1,4,1,0,0,29,0,1
1,2,0,5,1,13,5,2,7,2,1,3,1,0,0,-3,0,1
1,1,0,6,1,13,1,1,12,1,1,4,1,0,0,28,0,1
1,1,0,4,1,13,4,1,10,1,1,3,1,0,0,0,0,1
1,1,0,6,1,18,4,1,0,1,1,2,1,0,0,27,0,1
0,1,1,5,1,14,12,1,13,3,1,1,1,0,0,-15,1,1
1,1,1,4,1,16,5,1,13,1,1,2,1,0,0,14,0,1
1,1,0,4,1,13,6,1,6,1,2,0,1,0,0,39,0,1
1,1,0,7,1,16,11,2,9,1,1,-1,1,0,0,13,0,1
0,2,0,4,1,13,11,1,13,3,1,2,1,0,0,-14,1,1
1,1,0,4,1,0,5,2,12,1,1,4,1,0,0,19,0,1
1,1,0,4,1,16,10,1,12,2,2,3,1,0,0,-3,0,1
1,1,1,5,1,14,2,1,12,2,1,1,1,0,0,-5,0,1
1,1,0,1,1,1,5,1,13,1,1,2,1,0,0,6,0,1
0,1,0,5,1,3,11,1,13,2,1,2,1,0,0,13,0,1
0,1,0,6,1,13,9,1,13,3,2,3,1,0,0,-33,0,1
1,1,0,5,1,13,5,2,12,1,1,3,1,0,0,5,0,1
1,1,0,4,1,13,4,2,13,2,1,4,1,0,0,9,0,1
0,1,1,6,1,13,6,2,13,1,1,4,1,0,0,9,0,1
1,1,0,4,1,13,12,1,12,2,1,1,1,0,0,16,0,1
1,1,0,4,1,10,5,1,13,2,1,3,1,0,0,23,0,1
0,1,0,6,1,3,6,1,12,1,1,2,1,0,0,21,0,1
1,1,1,4,1,3,2,2,5,1,1,3,1,0,0,16,0,1
1,1,0,4,1,13,7,2,12,1,1,5,1,0,0,28,0,1
1,1,0,6,1,16,1,1,13,2,1,3,1,0,0,-2,0,1
1,2,0,4,1,13,1,2,13,2,1,3,1,0,0,3,0,1
1,1,0,4,1,13,9,2,12,1,1,3,1,0,0,-17,0,1
1,2,1,4,1,2,9,2,1,2,1,-1,1,0,0,2,0,1
1,1,0,4,1,13,7,2,12,2,1,7,1,0,0,-2,0,1
0,2,0,4,1,16,9,1,13,2,2,3,1,0,0,-6,0,1
1,1,1,7,1,10,3,1,0,2,1,2,1,0,0,-1,0,0
0,1,1,5,1,13,3,1,13,2,1,-1,1,0,0,7,0,1
1,1,0,4,1,11,8,2,12,1,1,0,1,0,0,3,0,1
1,1,0,4,1,13,4,1,13,2,1,6,1,0,0,2,0,1
0,1,0,7,1,16,4,1,0,2,1,-1,1,0,0,8,0,1
1,1,1,4,1,13,6,2,11,2,1,5,1,0,0,3,0,1
1,1,0,4,1,13,5,1,13,1,1,2,1,0,0,7,0,1
1,1,0,4,1,13,6,1,12,2,1,5,1,0,0,3,0,1
0,1,0,4,1,11,7,1,6,2,1,5,1,0,0,-1,0,1
1,2,0,4,1,9,6,1,13,2,1,0,1,0,0,-6,0,1
1,1,0,6,1,13,12,2,12,1,1,5,1,0,0,6,0,1
1,1,0,4,1,10,6,2,13,2,1,1,1,0,0,22,0,1
1,1,0,4,1,16,10,1,12,2,1,2,1,0,0,4,0,1
1,1,1,5,1,13,5,2,13,2,1,2,1,0,0,6,0,1
1,1,0,4,2,13,1,2,12,2,2,2,1,0,0,3,0,1
1,1,1,4,2,11,8,2,12,1,1,2,1,0,0,5,0,1
1,1,0,4,1,4,1,2,13,2,1,5,1,0,0,-11,0,1
1,1,0,4,1,3,12,2,13,1,1,2,1,0,0,19,0,1
1,1,0,5,1,3,9,1,13,1,1,5,1,0,6,7,0,1
1,2,1,1,1,4,3,1,12,2,1,-1,1,0,0,5,0,1
1,1,0,6,1,13,3,1,12,2,1,3,1,0,0,9,0,1
1,2,0,4,1,0,3,2,12,2,1,4,1,0,0,6,0,1
0,1,0,4,1,11,4,2,13,2,1,2,1,0,0,-2,0,1
1,1,0,4,1,3,4,2,13,2,1,5,1,0,0,-2,0,1
1,1,1,7,1,3,3,1,8,2,1,1,1,0,0,2,0,1
1,2,0,4,1,13,10,1,12,2,1,3,0,0,0,-3,0,1
1,1,0,4,1,13,12,1,13,2,1,0,1,0,0,-5,1,1
1,1,1,5,1,13,3,1,13,2,1,2,1,0,0,5,0,1
1,1,0,2,2,14,12,1,12,2,1,4,1,0,0,0,0,1
1,1,1,5,1,13,10,1,12,2,2,2,1,0,0,9,0,1
1,1,0,4,1,15,8,2,13,1,1,3,1,0,0,4,0,1
1,1,1,4,1,15,8,2,4,2,1,4,1,0,0,0,0,1
1,1,0,5,1,13,10,2,13,1,1,4,1,0,0,0,0,1
1,1,1,6,1,16,7,2,12,2,1,2,1,0,0,3,0,1
1,1,1,4,2,13,12,1,12,2,1,1,1,0,0,5,0,1
1,1,0,4,1,10,1,1,12,2,1,1,1,0,0,5,0,1
1,1,0,4,1,14,12,2,13,1,1,0,1,0,0,13,0,1
1,1,0,5,1,15,8,1,13,1,1,2,1,0,0,14,0,1
1,1,0,4,1,14,5,1,11,2,2,0,1,0,0,-1,0,1
1,2,0,4,1,0,11,2,13,2,2,1,1,0,0,1,0,0
1,1,0,6,1,1,7,2,13,1,1,-1,1,0,0,9,0,1
0,1,0,5,1,13,2,2,13,2,1,4,1,0,0,6,0,1
1,2,1,1,1,13,11,2,13,2,1,1,1,0,0,3,0,1
0,1,1,5,1,6,8,2,13,2,1,1,1,0,0,4,0,1
1,1,0,6,1,16,4,1,12,2,2,-2,1,0,0,0,3,1
1,1,1,4,1,13,5,1,9,2,1,1,1,3,0,6,0,1
1,2,0,5,1,10,11,1,12,1,1,0,1,0,0,5,0,1
0,1,0,4,1,13,6,1,13,2,1,1,1,0,0,4,0,1
1,1,0,4,1,10,2,1,12,2,2,5,1,0,0,1,0,1
1,1,0,4,1,13,7,1,4,1,1,-1,1,0,0,7,0,1
1,1,0,4,1,13,12,1,12,2,1,2,1,0,0,6,0,1
1,1,0,7,1,13,8,2,13,2,1,0,1,0,0,5,0,1
0,1,1,5,1,4,2,2,13,2,1,5,1,0,0,-1,0,1
1,2,1,5,1,11,3,1,13,1,2,4,1,0,0,1,0,1
1,2,0,4,1,16,7,1,13,2,1,2,1,0,0,3,0,1
1,1,0,4,1,16,10,1,13,2,1,5,1,0,0,2,0,1
1,1,1,5,1,10,7,2,12,2,1,5,1,0,0,1,0,1
1,1,1,5,1,5,11,2,13,2,1,0,1,0,0,2,0,1
1,1,0,7,1,11,1,1,0,2,1,5,1,0,0,-2,0,1
1,1,0,4,1,12,1,1,7,2,1,3,1,0,0,3,0,1
1,1,1,4,1,0,2,1,7,2,1,4,1,0,0,3,0,1
1,1,0,4,1,13,1,1,8,2,2,0,1,0,0,2,0,1
1,1,0,4,1,13,10,1,12,2,1,4,1,0,0,2,0,1
1,1,1,5,1,16,4,2,13,1,1,5,1,0,0,1,0,1
0,1,0,4,1,11,7,1,4,2,1,3,1,0,0,0,0,1
1,1,1,4,1,13,4,2,13,2,1,6,1,0,0,-2,0,1
1,1,0,4,1,11,9,2,12,2,1,0,1,0,0,3,1,1
1,2,1,5,1,10,8,1,14,2,2,1,1,0,0,2,0,1
1,1,0,4,1,11,2,1,12,1,1,5,1,0,0,1,0,1
1,1,1,6,1,13,3,1,7,2,2,4,1,0,0,1,0,1
1,1,0,6,1,13,5,1,13,2,1,-2,1,0,0,7,0,1
1,1,1,4,1,13,5,1,13,2,1,1,1,0,0,4,0,1
1,1,0,4,1,10,4,2,8,1,1,3,1,0,0,2,0,1
1,1,0,2,1,14,9,1,13,2,1,1,1,0,0,1,0,1
1,1,1,4,1,13,11,1,13,1,1,1,1,0,0,5,0,1
1,1,0,4,1,14,10,1,13,1,1,-2,1,0,0,4,0,1
