Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
1,1,0,4,1,13,6,1,13,1,1,1,1,0,0,158,0,1
1,1,0,5,1,20,12,2,12,1,1,1,1,0,0,244,0,1
1,1,0,5,1,20,12,2,13,1,1,2,1,0,0,20,0,1
1,1,1,6,1,11,2,1,13,2,1,-1,1,0,7,-3,0,1
0,1,0,4,1,16,5,1,13,2,1,1,1,0,0,-29,0,1
1,1,0,5,1,0,5,2,12,2,1,2,1,0,0,-38,0,1
1,1,0,4,1,13,6,2,12,1,1,-1,1,0,0,66,0,1
1,2,0,4,1,13,3,2,13,2,1,2,1,0,0,-88,0,1
1,1,1,4,1,4,2,2,12,1,1,2,1,0,0,-129,0,1
1,1,0,4,1,13,7,2,13,1,2,3,0,0,0,301,0,1
1,1,1,5,1,13,7,2,12,2,1,3,1,0,0,152,0,1
0,1,1,4,1,16,6,1,12,2,1,1,1,0,0,38,0,1
1,1,0,4,1,16,1,1,12,2,1,3,1,0,0,180,0,1
1,1,1,5,1,16,1,1,12,1,1,1,1,0,0,-9,1,1
1,1,0,4,1,13,5,2,13,2,1,2,1,0,0,-60,0,1
1,1,0,4,1,11,11,1,12,2,1,2,1,0,0,4,0,1
1,1,1,5,1,1,4,1,13,2,1,3,1,0,0,15,0,1
1,1,1,4,1,13,11,1,13,2,1,2,1,0,0,76,0,0
1,1,0,5,1,13,11,1,13,1,1,2,1,0,0,-42,0,1
1,1,0,4,1,16,10,2,12,2,2,2,1,0,0,-57,0,1
1,1,1,5,1,13,3,2,13,2,1,2,1,0,0,-23,0,0
1,1,1,4,1,1,7,1,12,2,1,4,1,0,0,-134,0,1
1,1,0,5,1,11,11,2,13,2,1,2,1,0,0,-138,0,1
1,1,0,4,1,11,12,1,13,1,1,3,1,0,0,72,0,1
0,1,0,5,1,14,5,2,12,1,1,3,1,0,3,283,0,1
1,1,1,5,1,8,9,2,13,2,1,3,1,0,7,-23,0,1
1,1,0,4,1,14,5,1,13,2,1,3,1,0,0,-86,0,1
1,1,0,5,1,10,12,2,13,1,1,1,1,0,9,-171,0,1
1,1,0,4,1,14,10,1,12,2,1,2,1,0,0,19,1,1
1,2,0,4,1,0,11,2,13,1,1,3,1,0,0,160,0,1
1,1,0,4,1,14,5,1,13,1,1,4,1,0,0,424,1,1
1,1,1,6,1,13,9,2,13,1,1,3,1,0,2,12,0,1
0,1,1,4,1,13,2,2,13,2,1,2,1,0,0,-85,0,1
0,1,0,4,1,13,5,2,13,2,1,1,1,0,0,-157,0,1
0,1,0,5,1,13,8,1,13,1,1,2,1,3,0,47,0,1
1,1,1,4,1,14,2,1,13,1,4,2,1,0,0,78,0,1
0,1,0,4,1,10,12,2,13,1,1,-1,1,0,0,-21,0,1
0,1,0,4,1,13,9,1,13,2,1,1,1,0,0,-337,0,1
1,2,0,5,1,14,12,2,13,2,1,4,1,0,0,65,0,1
1,1,0,4,1,18,9,2,12,2,1,1,1,0,0,52,0,1
1,1,1,4,1,13,4,2,13,2,1,3,1,0,0,150,0,1
1,1,1,4,1,16,7,2,13,1,1,0,1,0,0,-18,0,1
1,1,1,4,1,1,6,2,13,2,1,1,1,0,0,-101,0,1
1,1,1,5,1,11,3,2,12,2,1,2,1,0,0,63,0,1
1,1,0,5,1,16,3,1,13,2,1,2,1,0,0,84,0,1
1,1,0,4,1,13,12,2,13,2,1,2,1,0,0,-94,0,1
1,1,1,6,1,1,12,2,14,2,4,2,1,0,0,69,0,1
1,2,0,5,1,20,7,2,6,2,1,2,1,0,0,7,0,1
1,1,1,5,1,14,8,1,7,1,2,3,1,0,0,176,1,1
1,2,0,5,1,16,1,2,13,1,2,0,1,0,0,148,1,1
0,1,1,5,1,13,8,2,7,2,1,1,1,0,0,-61,0,1
1,2,1,4,1,11,4,1,10,2,1,4,1,0,0,158,0,1
1,1,0,4,1,16,7,2,7,1,1,2,1,0,7,146,0,1
1,1,0,5,1,13,9,1,7,2,1,1,1,0,0,66,2,1
1,1,0,4,1,10,11,1,13,2,1,4,1,0,0,51,0,1
1,1,0,4,1,14,4,1,12,2,1,2,1,0,0,44,0,1
1,1,1,4,1,0,8,2,13,1,1,0,1,0,0,-173,0,1
1,1,1,4,1,14,4,1,13,2,1,3,1,3,0,175,0,1
1,1,0,4,1,13,11,2,13,2,1,3,1,0,0,-148,0,1
1,1,0,6,1,5,1,2,12,2,1,3,1,0,0,-210,0,1
1,1,1,4,1,16,11,2,12,1,1,2,0,0,0,-172,0,1
1,1,0,4,1,13,5,1,12,2,1,4,1,0,0,-295,0,1
1,1,0,4,1,13,10,1,12,1,1,1,1,0,0,32,1,1
1,1,1,4,1,10,2,2,12,1,1,5,1,0,0,-104,0,1
1,1,0,5,1,15,8,2,12,1,1,2,1,0,0,289,0,1
1,1,0,4,1,13,9,2,13,1,1,2,1,0,0,-43,0,1
1,1,1,4,1,13,8,1,12,2,1,4,1,0,0,-102,0,1
1,1,1,4,1,14,4,1,12,1,1,3,1,0,0,44,0,1
1,1,0,5,1,10,1,1,13,1,1,3,1,0,0,2,0,1
1,1,0,5,1,10,5,1,7,2,1,4,1,0,0,-211,0,1
1,2,0,4,1,0,8,1,13,2,1,1,1,0,0,28,0,1
1,1,1,4,1,10,5,1,12,2,1,6,0,0,0,12,0,1
1,1,1,4,1,3,2,2,2,2,2,2,1,0,0,249,0,1
0,1,0,4,1,16,1,2,12,1,1,4,1,0,0,-109,0,1
0,1,1,4,1,16,6,2,12,1,1,0,1,0,0,59,0,1
1,1,0,4,1,14,3,1,13,1,1,-1,1,0,0,-43,0,1
1,1,0,5,1,13,6,2,8,1,1,-1,1,0,0,-180,1,1
1,1,0,4,1,10,6,1,12,2,1,3,1,0,0,120,0,1
1,2,1,4,1,10,5,2,13,2,1,1,1,0,0,235,0,1
1,1,1,4,1,14,3,2,13,1,2,2,1,3,0,-187,0,1
1,2,0,4,1,13,8,2,12,1,1,2,1,0,0,24,0,1
1,1,0,4,1,4,2,2,12,1,1,5,1,0,0,-91,0,1
1,1,0,4,1,13,11,1,12,2,2,1,1,0,7,244,0,1
1,1,0,6,1,16,1,1,13,2,1,1,1,0,0,-152,0,1
1,1,0,5,1,13,5,2,12,2,1,2,1,0,0,-250,0,1
1,1,0,4,1,0,6,1,13,2,1,0,1,0,0,154,0,1
1,2,1,5,1,16,5,2,12,1,1,0,1,0,7,121,0,1
1,2,0,1,1,20,5,1,12,2,3,4,1,0,0,0,0,1
1,1,1,5,1,4,12,1,12,2,1,-1,1,0,0,179,0,1
0,1,0,4,1,14,5,1,13,1,1,1,1,0,0,39,0,1
1,1,0,5,1,10,4,2,10,1,1,2,1,0,0,219,0,1
1,1,1,4,1,10,10,2,12,2,1,2,1,0,0,-17,1,1
1,1,0,4,1,10,8,2,12,2,1,1,1,0,0,138,0,1
1,2,0,4,1,3,1,1,9,3,1,2,1,0,0,63,0,1
1,2,0,4,1,16,10,2,13,2,1,1,1,0,0,196,0,1
0,2,0,5,1,13,8,1,12,2,1,5,1,0,0,-20,1,1
1,2,0,5,1,4,9,2,7,2,1,0,1,0,0,6,0,1
0,1,0,7,1,14,7,2,0,2,1,2,1,0,0,57,0,1
1,1,1,7,2,14,11,2,13,1,1,1,1,3,0,293,0,1
0,1,1,6,1,0,12,2,12,2,1,4,1,0,0,119,0,1
1,1,1,5,1,16,12,2,13,2,1,2,1,2,0,-36,0,1
1,1,0,4,2,13,2,2,13,1,1,-1,1,0,0,-48,0,1
1,1,0,4,1,13,9,1,12,2,1,2,1,0,0,-75,0,1
1,2,0,5,2,3,2,1,13,1,1,3,1,0,0,-5,0,1
1,1,0,7,1,16,5,1,13,2,1,3,1,0,0,117,0,1
1,1,0,6,1,0,7,1,12,3,1,1,1,0,0,27,0,1
0,1,0,5,2,4,7,2,13,1,1,1,1,0,0,-88,0,1
1,1,0,6,1,16,11,1,9,1,1,1,1,0,0,146,1,1
1,1,0,7,1,16,6,1,2,2,1,3,1,0,0,256,0,1
1,1,0,5,1,16,3,2,12,1,1,0,1,0,0,-69,0,1
1,1,0,2,1,10,10,1,12,1,1,3,1,0,0,-194,0,1
1,1,0,4,1,4,6,2,13,2,1,6,1,0,0,85,0,1
1,1,1,2,1,3,2,1,13,3,1,3,1,0,0,88,0,1
1,2,0,6,1,3,8,2,10,1,1,1,1,3,0,71,0,1
1,2,0,4,1,16,10,2,9,2,1,5,1,0,0,16,0,1
1,1,1,6,1,11,1,1,5,1,1,4,1,0,0,-23,0,1
1,1,0,4,2,13,4,1,13,2,1,1,1,0,0,29,0,1
1,1,0,4,1,1,2,2,9,1,1,3,1,0,0,-13,0,1
1,2,0,5,1,13,7,2,13,0,1,1,1,0,0,-100,0,1
1,1,1,5,1,11,2,2,12,2,1,3,1,0,0,17,0,1
1,1,1,4,1,16,10,1,13,1,1,1,1,0,7,31,0,1
1,1,1,4,1,4,3,1,12,1,1,4,1,0,0,-137,0,1
1,1,0,5,1,13,7,1,12,2,1,2,1,0,0,-66,0,1
1,1,0,4,2,6,6,2,13,1,1,3,1,0,0,37,1,1
1,1,0,5,1,16,5,1,13,1,1,4,1,0,0,32,0,1
1,1,0,4,2,0,8,1,12,2,1,4,1,0,0,-73,0,1
0,1,0,5,1,13,8,1,12,1,1,4,1,0,0,-28,0,1
1,1,0,4,2,16,8,1,12,2,1,4,1,0,0,22,0,1
0,1,0,4,1,10,2,1,13,1,1,-1,1,0,0,-37,0,1
1,1,0,6,1,13,7,1,13,1,1,0,1,0,0,1,1,1
1,2,0,6,1,16,7,1,7,1,1,5,1,0,0,5,0,1
1,1,1,7,1,3,10,1,13,1,1,2,1,0,0,109,0,1
1,1,0,5,1,21,2,1,14,2,2,2,1,0,0,23,0,1
1,1,0,4,1,4,4,1,12,2,1,0,1,0,0,7,0,1
1,1,0,4,1,16,5,1,12,3,1,5,1,0,0,1,0,1
1,1,1,4,1,13,6,1,9,2,1,2,0,0,0,18,0,0
1,1,0,6,1,13,7,1,12,2,1,1,1,0,0,79,0,1
1,1,0,4,1,0,2,2,13,2,1,0,1,0,0,58,0,1
1,2,0,4,1,20,6,1,12,2,2,6,1,0,0,-79,0,1
1,1,1,4,1,13,4,1,13,2,1,-1,1,0,0,30,0,1
1,1,0,4,1,14,5,1,12,2,1,4,1,0,0,17,0,1
1,1,1,7,1,14,2,1,13,1,1,1,1,0,0,1,0,1
1,2,0,5,1,13,12,1,13,1,1,1,1,0,0,61,0,1
1,1,1,5,1,5,7,1,13,2,1,3,1,0,0,74,0,1
1,1,1,6,1,14,5,1,12,2,1,1,1,0,0,-27,0,1
1,1,0,1,1,5,5,1,13,1,1,1,1,0,0,54,0,1
1,1,1,4,1,13,12,1,12,2,1,4,1,0,0,36,0,1
1,1,0,5,1,0,5,1,13,1,1,3,1,0,7,20,0,0
1,2,1,4,1,14,9,1,0,3,1,4,1,0,0,39,0,1
1,1,0,6,1,13,3,1,13,2,1,4,1,0,0,1,0,1
0,2,0,5,2,13,11,1,14,3,1,3,1,0,0,19,0,1
1,1,1,6,1,13,9,2,13,1,2,2,1,0,0,-11,0,1
1,1,0,5,1,11,11,1,11,2,2,1,1,0,0,-2,0,1
1,2,0,4,1,4,8,1,13,1,1,4,1,0,0,-28,0,1
1,1,1,5,1,16,9,1,12,1,1,1,1,0,0,-21,0,1
1,2,0,4,1,0,11,1,12,1,2,4,1,0,0,29,0,1
1,1,0,4,1,4,1,1,10,1,1,4,1,0,0,1,0,1
1,1,0,4,1,10,12,2,12,2,1,2,1,1,0,18,1,1
1,1,1,6,1,13,7,1,13,2,1,4,1,0,0,15,0,1
1,1,0,6,1,13,6,2,12,1,1,7,1,0,0,-36,0,1
1,2,0,4,1,4,10,2,12,1,1,0,1,0,0,32,0,1
1,1,0,4,1,1,3,2,13,1,1,3,1,0,0,-3,0,1
1,1,1,4,2,6,7,2,0,2,1,2,1,0,0,20,0,1
0,1,0,6,1,1,8,2,13,2,1,0,1,0,0,-42,0,1
1,1,0,4,1,14,7,1,13,0,2,2,1,0,0,13,1,1
1,1,0,4,1,13,11,2,12,1,2,3,0,0,7,77,1,1
1,1,0,4,1,14,11,1,13,2,2,0,1,0,0,9,0,1
1,1,0,4,1,2,10,2,10,2,1,-1,1,0,0,-4,1,1
1,1,0,4,1,14,7,1,13,1,1,0,1,0,0,-29,0,1
1,1,0,4,1,16,5,1,12,1,1,2,0,0,0,-10,0,1
1,1,0,4,1,13,7,1,13,2,1,2,1,0,0,18,0,1
0,1,0,4,1,13,3,2,13,1,1,4,1,0,0,-1,0,1
1,1,0,4,1,4,3,1,12,1,1,0,1,0,0,6,0,1
0,1,0,4,1,13,7,2,13,2,1,4,1,0,0,-6,1,1
1,1,0,6,1,14,11,1,2,2,1,3,1,0,0,16,0,1
1,1,0,4,1,13,6,1,4,2,1,-1,1,0,0,36,0,1
1,1,0,4,1,14,4,1,13,1,1,2,1,0,0,25,0,1
1,2,0,4,1,14,12,1,7,1,2,2,1,0,0,15,0,1
1,1,0,5,1,11,5,1,12,1,1,2,1,0,0,29,0,1
1,1,0,5,1,13,5,2,13,2,1,2,1,0,0,-20,1,1
1,2,0,4,1,13,5,2,3,1,1,3,1,0,0,22,0,1
1,1,0,4,1,13,7,2,13,2,1,-1,1,0,0,32,0,0
1,1,1,5,1,4,2,2,13,1,1,3,1,0,0,29,0,1
1,1,1,5,1,13,5,2,14,2,1,0,1,0,0,-26,0,1
1,1,0,7,1,13,7,1,12,2,1,1,0,0,0,-5,0,1
0,1,0,4,1,10,2,2,13,1,1,2,1,0,0,5,0,1
1,1,0,4,2,13,7,2,13,1,1,2,1,0,0,3,0,1
1,1,0,6,1,13,2,1,13,1,1,6,1,0,0,15,0,0
1,1,0,4,1,16,3,1,13,1,2,0,1,0,0,5,0,1
1,1,0,6,1,11,3,2,12,2,1,-3,1,0,0,8,0,1
1,2,1,4,1,13,1,1,13,2,1,2,1,0,0,10,1,1
1,1,0,4,1,14,12,1,13,0,1,1,1,0,0,15,0,1
1,1,0,4,1,13,6,2,13,2,1,-2,1,0,0,16,0,1
1,1,0,5,1,16,1,2,13,2,1,3,1,0,0,-6,0,1
1,1,0,6,1,14,12,2,13,2,1,0,0,0,0,-1,0,1
1,1,0,4,1,11,10,1,12,2,1,0,1,0,0,3,0,1
1,1,1,5,1,16,6,2,13,2,1,6,1,0,0,-2,0,1
1,1,0,4,1,14,8,2,14,2,1,-1,1,0,0,4,0,1
1,1,1,5,1,11,2,1,13,2,1,1,1,0,0,6,0,1
1,1,0,4,1,13,9,1,13,0,1,1,1,0,0,44,0,1
1,1,0,7,1,16,5,2,12,2,1,4,1,0,0,1,0,1
1,1,0,5,1,13,12,2,7,1,1,0,1,0,0,7,0,1
1,1,0,4,1,13,1,1,13,1,1,-2,1,0,0,21,0,1
1,1,0,4,1,13,5,1,12,2,1,4,1,0,0,5,0,0
1,1,0,4,1,4,2,2,12,2,1,2,1,0,0,4,0,1
1,1,1,5,1,14,10,1,13,2,2,4,1,0,0,-4,0,1
1,1,1,5,1,13,7,1,13,2,1,-1,1,0,0,10,0,1
1,1,0,4,1,1,11,2,13,2,1,1,1,0,0,9,0,1
1,1,0,7,1,14,12,2,12,1,1,-2,1,0,0,12,0,1
1,1,0,4,1,13,2,1,12,2,1,-1,1,0,0,-6,0,1
1,1,0,4,1,4,2,2,13,2,1,1,1,0,0,2,0,1
1,1,0,4,1,11,2,1,13,2,1,3,1,0,0,2,0,1
1,2,0,4,1,13,8,2,13,2,1,1,1,0,0,5,0,1
1,1,0,4,1,12,9,2,13,2,2,1,1,0,0,7,0,1
1,1,0,6,1,13,12,2,13,2,1,3,1,0,0,4,0,1
1,1,0,4,1,4,6,2,12,2,1,1,0,0,0,-3,0,1
1,1,0,4,1,16,2,2,12,2,1,2,1,0,0,3,0,1
1,1,1,4,1,13,3,2,13,2,1,1,1,0,0,7,0,1
1,1,1,4,1,1,5,1,12,2,1,3,1,0,0,-14,0,1
1,1,1,4,1,10,3,2,2,2,1,3,1,0,0,-14,0,1
1,1,0,4,1,13,6,1,13,2,1,1,1,0,0,9,0,1
1,1,0,4,1,14,8,1,9,2,1,0,1,0,0,11,0,1
