Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
47,1,1,5,1,22,10,1,13,2,1,1,1,0,8,54,0,1
34,1,1,4,1,11,5,1,6,2,2,1,1,0,0,11,2,1
36,1,2,4,1,12,8,1,13,2,1,1,1,0,6,26,1,1
49,1,1,5,1,21,4,1,12,2,1,2,1,0,0,61,0,1
29,1,1,5,1,12,8,2,1,2,1,1,1,3,3,44,3,1
43,1,1,5,1,11,12,1,7,2,4,1,1,0,5,69,0,1
41,1,1,1,2,13,7,2,13,2,1,0,1,0,0,109,0,1
32,1,2,4,1,5,7,1,13,2,1,2,1,0,0,33,0,1
41,1,2,4,1,13,5,1,12,2,1,2,1,0,0,26,0,1
36,1,2,4,1,9,8,1,13,2,1,2,1,0,0,61,0,1
27,1,2,6,2,0,11,2,13,2,1,2,0,3,7,99,0,1
45,1,2,5,1,1,3,2,13,2,1,0,1,0,0,94,0,1
30,1,2,4,1,7,9,2,7,2,1,2,1,0,0,81,0,1
41,2,2,6,1,13,6,1,3,2,1,4,1,0,0,50,0,1
42,1,2,6,1,16,1,2,12,1,1,3,1,0,0,177,0,1
56,1,2,5,1,8,3,2,4,1,3,4,1,0,0,118,0,1
41,1,2,5,1,2,9,2,4,2,1,1,1,0,7,287,0,1
31,1,2,7,2,4,8,1,0,2,1,2,0,3,7,96,0,1
39,1,2,5,1,13,3,2,2,1,1,2,1,0,0,38,0,1
35,1,1,4,1,14,6,2,12,1,3,3,1,0,0,73,0,1
28,1,2,4,1,2,9,2,12,2,1,2,1,3,0,174,0,1
22,2,2,4,1,0,9,1,6,1,1,4,1,3,0,40,0,1
37,2,1,2,1,16,9,1,13,2,1,2,1,0,0,38,0,1
43,1,2,4,1,2,6,1,10,2,2,6,1,0,0,225,0,0
30,1,2,4,1,0,6,2,1,2,1,3,1,0,0,42,0,0
48,1,1,4,1,17,12,1,12,2,1,3,1,3,3,153,0,1
52,1,1,5,1,17,3,2,0,2,1,2,1,4,7,165,0,1
34,1,2,5,1,22,3,2,13,1,1,0,1,0,8,44,0,1
43,1,2,5,1,4,8,2,13,2,1,0,1,0,7,107,0,1
42,1,1,4,1,11,4,1,12,2,1,1,1,1,0,119,0,1
55,1,1,5,1,13,7,2,12,1,1,2,1,1,0,111,0,1
34,1,1,4,1,11,4,2,13,1,1,2,1,0,5,61,0,1
47,1,1,6,1,11,8,2,8,1,1,3,1,3,3,288,0,1
60,1,2,4,1,11,4,1,12,2,1,4,1,3,7,196,0,1
63,1,2,5,1,2,6,2,12,1,1,4,1,0,0,54,0,1
42,1,2,6,2,13,3,2,13,2,1,4,1,0,0,28,0,1
39,2,2,4,1,7,6,1,13,1,1,1,1,0,6,193,0,1
36,1,1,5,1,2,11,2,13,1,1,2,1,3,0,206,0,1
51,1,2,4,1,11,6,1,8,2,1,5,1,0,0,38,0,1
35,1,2,5,1,16,6,1,13,2,1,1,1,0,0,103,0,1
28,1,2,4,1,15,4,1,12,2,0,6,1,0,0,10,0,1
54,1,1,5,1,19,10,2,12,1,1,2,1,3,7,311,0,1
47,1,2,5,1,1,12,2,4,1,1,3,1,0,5,210,0,1
35,1,2,4,1,2,12,1,4,2,1,3,1,0,0,25,0,0
41,1,2,4,1,7,8,1,13,2,1,1,1,3,2,308,0,1
34,1,2,4,1,4,9,1,13,1,1,2,1,0,7,30,2,0
41,1,1,3,1,0,10,1,12,2,2,4,1,3,4,84,0,1
34,1,2,4,1,2,10,1,1,2,1,4,1,0,0,47,1,1
40,1,2,5,1,1,12,2,13,1,1,0,1,3,4,240,1,1
34,1,2,4,1,1,8,1,12,2,1,1,1,2,0,85,0,1
44,1,1,5,1,13,9,2,12,1,1,2,1,0,0,99,0,1
64,1,1,5,1,8,5,1,13,1,1,1,1,0,0,143,0,1
29,1,2,4,1,0,1,1,12,2,1,4,1,0,0,64,0,1
36,1,2,4,1,0,8,1,11,2,1,2,1,4,7,162,1,1
32,1,2,4,1,10,9,2,12,2,1,2,1,3,7,176,0,1
42,1,1,4,1,13,2,1,12,2,1,5,1,0,0,124,0,1
34,1,2,4,1,11,3,2,13,1,1,2,1,0,0,53,0,1
28,1,1,5,1,16,4,2,4,2,1,3,1,0,0,48,0,1
46,1,2,4,1,1,3,2,4,2,1,1,1,0,0,5,0,1
39,1,2,4,1,0,10,1,13,1,1,0,1,0,0,14,0,0
35,1,1,3,1,16,4,1,12,1,1,3,1,2,6,114,0,1
41,1,1,5,1,21,1,2,10,2,1,3,1,0,6,42,1,1
42,1,2,4,2,16,3,1,3,2,1,4,0,3,8,206,0,1
53,2,1,5,1,16,5,2,13,2,1,2,1,3,10,22,0,1
40,2,1,4,1,20,2,1,12,2,1,2,1,0,0,3,0,1
29,1,2,4,1,21,9,1,7,2,1,4,1,3,7,183,1,1
33,1,1,4,1,4,2,2,4,2,1,2,1,4,8,79,0,1
25,1,2,7,1,0,4,1,11,1,2,3,1,0,0,108,0,1
42,1,2,4,1,0,7,2,12,2,1,3,0,0,0,84,0,1
35,1,2,4,1,14,8,2,12,2,2,4,1,0,0,99,0,1
38,1,1,3,1,13,11,2,10,2,2,5,1,3,4,250,3,0
40,1,1,5,1,0,12,2,14,1,0,5,0,0,9,124,0,1
55,1,2,4,1,15,11,2,3,2,2,4,1,3,7,144,0,1
29,1,2,4,1,5,4,2,1,1,1,3,1,0,7,149,0,1
27,1,2,6,1,0,10,2,12,1,1,4,1,0,0,23,0,1
37,1,1,5,1,0,6,1,7,2,1,1,1,4,5,172,1,1
22,1,1,6,1,0,11,2,12,2,2,5,1,0,0,62,0,1
38,1,2,4,1,0,5,1,12,1,1,3,1,0,7,131,0,0
28,1,2,4,1,5,11,2,11,1,1,3,1,0,0,53,0,1
42,2,1,5,1,10,8,1,13,2,2,0,0,3,5,222,1,1
29,2,2,4,2,11,3,1,11,2,2,3,1,3,7,162,0,1
43,1,1,4,1,10,9,2,11,2,1,1,1,3,0,112,0,1
38,1,1,7,1,14,9,1,13,2,1,0,1,0,0,12,0,1
29,1,2,4,1,13,8,2,14,2,1,3,1,0,6,0,0,1
38,2,1,5,1,16,11,1,13,2,1,3,1,0,7,110,0,1
34,1,2,7,1,16,10,2,13,2,1,3,1,0,6,64,0,1
34,1,1,6,1,19,5,1,12,2,1,1,1,0,0,23,0,1
28,2,2,6,2,16,4,2,12,2,2,6,1,3,10,186,0,1
39,1,1,6,1,16,8,2,13,2,2,1,1,0,0,41,0,1
42,1,2,4,1,16,12,1,13,2,1,0,1,0,0,10,1,1
45,2,1,5,1,16,10,2,4,2,1,6,1,3,0,96,0,1
30,1,1,5,1,10,2,2,14,2,1,5,1,0,0,12,0,1
33,1,2,4,1,4,5,1,13,1,1,0,1,0,0,16,0,1
38,1,1,5,1,4,3,1,13,2,3,1,1,3,6,121,3,1
38,1,2,4,1,13,6,2,12,1,1,5,1,0,0,15,0,1
38,2,1,5,1,16,2,2,13,1,1,4,1,0,0,101,0,1
29,1,1,6,1,16,8,2,12,2,1,2,1,0,0,42,0,1
42,1,1,5,1,1,6,2,13,1,1,1,1,0,0,22,0,1
35,1,1,5,1,13,9,2,13,2,1,3,1,0,0,51,0,1
56,2,2,5,1,13,4,1,13,1,1,3,1,0,0,36,0,1
47,1,2,4,1,13,4,1,12,2,1,2,1,0,0,105,0,1
36,1,1,5,1,16,10,2,4,1,1,6,1,3,7,226,0,1
28,1,2,6,1,22,5,2,12,1,1,2,1,3,0,85,0,1
41,1,1,6,1,14,10,1,12,1,1,1,0,3,7,190,0,0
33,2,1,6,1,19,5,1,12,2,1,2,1,3,10,184,0,1
22,1,1,5,1,16,5,2,13,2,1,1,1,0,0,88,0,1
53,2,1,5,1,13,6,2,13,2,1,4,1,0,5,125,0,1
22,1,1,6,1,0,10,2,13,2,1,5,1,0,0,131,0,1
39,1,1,4,1,13,9,2,12,1,1,2,1,0,0,79,0,1
34,1,1,5,1,11,10,1,13,1,1,3,1,0,0,32,0,1
45,1,2,4,1,1,7,1,13,2,1,1,1,0,7,133,0,1
48,1,1,5,1,5,10,1,13,1,1,2,1,0,0,149,0,1
54,1,1,5,1,13,12,2,14,1,1,4,1,0,0,66,0,1
40,1,2,4,1,13,3,2,12,2,1,4,1,0,0,54,0,1
53,1,1,5,1,16,8,1,10,1,1,0,1,0,0,34,0,1
62,1,2,5,1,9,9,2,12,1,3,4,1,2,0,105,0,1
51,1,2,5,1,13,9,1,12,2,1,3,1,3,7,126,1,0
43,1,1,5,1,16,10,2,13,2,1,4,1,3,7,189,0,1
40,1,2,4,1,13,5,2,12,1,1,2,1,4,0,132,0,1
29,2,2,4,1,13,5,1,13,2,1,2,1,0,0,45,0,1
42,1,1,5,1,13,9,1,13,2,1,0,1,0,0,71,0,1
30,1,1,5,1,1,5,2,12,2,1,2,1,0,0,95,0,1
25,1,2,4,1,13,1,2,7,1,1,2,1,0,0,135,2,1
24,1,2,4,1,2,1,2,3,1,1,6,1,0,0,72,0,1
36,1,2,4,1,13,4,2,14,1,1,3,1,4,0,143,0,1
29,1,2,4,1,13,5,2,14,2,1,4,1,0,0,120,0,1
35,1,2,4,1,1,5,2,14,2,1,0,1,3,7,206,0,1
32,1,1,5,1,10,6,2,13,2,1,1,1,0,0,59,0,1
42,1,2,4,1,9,9,1,12,2,1,1,1,0,0,48,0,1
46,1,2,4,1,14,9,1,13,2,1,4,1,0,0,36,0,0
49,1,2,5,1,3,9,2,12,2,2,1,1,3,7,123,0,1
39,1,1,5,1,3,2,2,12,2,1,1,1,0,6,67,0,1
38,1,2,4,1,9,8,2,0,1,1,4,1,0,0,46,0,1
51,1,1,5,1,20,9,1,12,2,1,2,1,3,7,229,0,0
33,1,2,4,1,13,11,1,13,2,1,2,1,0,0,47,0,1
47,1,1,5,1,3,7,2,13,2,2,0,1,3,0,130,0,1
32,1,1,5,1,13,4,1,12,2,1,2,1,0,0,29,0,1
37,1,1,5,1,5,7,1,13,2,2,0,1,0,0,83,0,1
39,1,1,5,1,13,5,2,13,2,1,3,1,0,0,24,0,1
45,1,1,5,1,10,9,2,12,2,1,3,1,0,0,54,0,1
28,1,2,4,1,0,7,1,13,2,1,1,0,0,0,1,1,1
54,1,1,5,1,0,8,1,11,2,2,2,0,3,0,214,0,1
48,1,2,4,1,13,2,2,14,1,1,5,1,0,0,8,0,1
55,1,1,5,1,16,9,1,10,1,1,3,1,0,2,160,0,1
52,1,1,5,1,11,4,1,13,1,1,4,1,0,0,151,0,1
45,1,2,4,1,13,5,2,13,2,1,3,1,0,0,5,0,1
42,1,2,4,1,13,5,1,13,1,1,5,1,0,0,31,0,1
48,1,2,4,1,18,2,2,10,1,1,6,1,0,3,136,3,1
46,1,1,5,1,18,9,2,13,1,1,1,1,0,0,44,1,1
43,1,2,2,1,0,3,2,12,2,4,0,1,3,2,222,0,1
44,1,2,4,1,16,5,2,13,2,1,5,1,0,0,36,0,1
34,1,1,5,1,16,4,2,13,1,1,1,1,0,0,129,0,1
28,1,2,5,1,13,8,1,13,2,1,3,1,0,0,104,0,1
25,2,2,4,2,13,5,2,13,2,0,2,1,3,7,233,0,1
40,1,2,4,1,13,10,2,12,2,1,0,1,0,0,69,0,1
32,1,2,4,1,13,11,2,12,2,1,2,1,3,4,158,0,1
36,1,2,4,1,13,10,1,13,2,1,3,1,0,0,41,0,1
44,1,1,5,1,10,7,2,13,2,1,1,1,0,0,37,0,1
30,1,2,4,1,13,10,1,13,2,1,2,1,3,0,142,0,1
33,1,2,4,1,13,11,2,4,2,1,3,1,0,0,60,0,1
33,1,2,4,2,13,8,1,10,2,0,3,0,3,7,300,1,1
44,1,1,5,1,0,5,1,13,2,1,1,1,3,7,111,0,1
45,2,2,4,1,5,7,1,13,2,1,4,1,0,0,45,0,1
42,1,1,5,1,0,3,2,13,1,1,1,1,0,0,76,0,1
39,1,2,4,1,4,5,2,12,2,1,2,1,0,7,75,0,1
23,1,2,6,1,10,9,2,12,1,1,1,1,0,0,8,0,1
32,1,1,4,1,0,9,1,13,2,2,1,0,0,7,118,1,0
39,1,2,2,1,0,2,1,12,1,1,0,1,3,0,104,1,0
40,1,2,4,1,3,9,2,13,1,1,1,1,0,7,80,0,1
47,1,1,5,1,10,9,2,13,1,1,3,1,3,0,123,0,1
35,1,1,5,1,10,5,2,12,2,1,1,1,0,0,57,0,1
39,1,2,4,1,10,9,2,12,1,1,4,1,3,9,106,0,1
22,1,1,6,1,10,3,1,6,2,1,5,1,0,7,73,0,0
43,1,2,5,1,15,5,1,13,1,1,1,1,0,0,60,0,1
45,1,2,4,1,16,11,1,12,1,1,1,1,0,0,76,1,1
38,1,2,4,1,1,2,2,0,2,1,3,1,0,0,82,0,1
43,1,2,4,1,14,2,2,13,1,1,4,1,0,0,130,0,1
32,1,2,4,1,14,2,1,12,2,1,2,1,0,0,74,0,1
44,1,2,4,1,16,2,2,13,2,1,2,1,0,0,16,0,1
37,1,2,4,1,1,2,1,13,1,1,5,1,0,0,61,0,1
47,1,2,5,1,4,2,2,13,2,1,2,1,0,2,115,0,1
36,1,1,5,1,3,10,2,4,2,1,2,1,0,0,64,0,1
37,1,1,4,1,13,2,1,13,2,1,1,1,0,0,75,0,1
36,1,2,4,1,16,6,1,13,2,1,4,1,0,6,105,0,1
47,2,1,4,1,1,2,2,12,2,1,3,1,0,0,126,0,1
25,1,2,4,1,13,8,1,13,2,1,4,1,0,0,14,0,1
37,1,1,5,1,2,10,1,12,2,1,4,1,0,0,134,0,1
51,1,2,4,1,1,12,1,13,1,1,4,1,0,6,150,0,1
44,2,1,5,1,2,2,1,13,2,1,2,1,0,0,97,0,1
47,1,2,4,1,0,12,1,13,1,1,2,1,3,7,155,1,1
55,1,1,5,1,13,8,2,12,1,1,2,1,0,0,59,0,1
38,1,1,4,1,13,8,2,11,2,2,1,1,0,0,76,0,1
56,2,2,4,1,13,8,2,13,2,1,4,1,0,0,30,1,1
38,1,2,4,1,4,3,2,12,2,1,1,1,0,0,30,0,1
45,1,1,4,1,13,3,2,12,2,1,4,1,0,0,114,0,1
46,2,2,4,1,4,6,2,13,2,1,3,1,3,5,171,0,1
37,1,2,4,1,16,9,2,12,2,1,2,1,3,7,81,0,1
47,1,1,5,1,9,10,2,12,1,1,1,1,3,0,146,0,1
29,1,1,5,1,13,8,1,12,2,1,3,1,0,0,26,0,1
38,1,2,4,1,1,7,1,13,1,1,2,1,3,9,109,0,1
46,1,1,1,1,13,3,2,13,2,0,1,1,0,0,113,0,1
40,1,2,6,1,11,1,1,13,2,1,2,1,0,0,4,0,1
30,1,1,6,1,13,3,1,0,2,1,4,1,0,0,101,0,1
42,1,1,5,1,13,4,2,13,2,1,4,1,3,7,130,0,1
52,1,2,4,1,16,5,2,12,2,1,2,1,0,0,63,0,1
28,1,2,4,1,0,8,1,13,2,1,5,1,0,0,9,0,1
30,2,1,7,1,16,3,1,10,2,2,3,0,3,7,129,0,1
47,1,1,5,1,13,4,1,7,1,1,2,1,0,7,148,0,1
39,1,2,4,1,13,5,2,12,2,1,1,0,0,0,54,0,1
50,2,2,4,1,14,7,1,13,2,1,5,1,0,0,47,0,1
44,1,1,5,1,13,4,2,12,2,1,2,1,0,0,68,0,1
37,1,1,4,1,0,8,1,13,2,1,3,1,0,0,39,1,0
29,1,2,6,1,16,7,1,13,2,1,4,1,2,0,89,0,1
29,1,2,4,1,16,6,1,12,2,1,4,1,0,0,37,0,1
42,1,1,5,1,16,5,1,13,2,2,1,0,3,7,188,1,0
43,1,2,4,1,16,12,1,12,2,1,5,1,3,11,134,0,1
30,1,1,5,1,1,7,1,13,2,1,5,1,0,0,2,0,1
63,1,1,5,1,12,3,2,13,2,1,1,1,0,5,171,0,1
49,1,1,5,1,16,1,2,12,2,1,3,1,0,0,4,0,1
27,2,1,5,1,10,3,2,13,2,2,0,0,3,5,107,0,1
39,1,1,5,1,16,5,2,4,1,1,2,1,0,0,92,0,1
50,1,2,4,1,11,8,2,12,2,1,3,1,0,0,78,0,1
54,1,2,4,1,1,5,1,13,2,1,0,1,0,0,60,0,1
21,1,2,6,1,13,6,2,13,1,1,3,1,0,0,3,0,1
58,1,2,4,1,13,11,2,12,1,1,0,1,0,0,79,0,1
37,1,2,4,1,10,7,1,8,2,1,1,1,0,0,80,0,1
33,1,2,4,1,17,1,1,12,2,1,0,1,0,0,34,0,1
36,1,2,4,1,0,5,1,12,2,1,2,1,3,10,124,1,0
42,1,1,4,1,13,3,2,12,2,1,4,1,3,0,99,0,1
39,1,2,4,1,4,9,2,12,1,1,4,1,0,0,13,0,0
61,1,2,4,2,0,11,2,13,2,1,2,1,3,7,180,1,0
34,1,1,5,1,16,6,1,13,2,1,6,1,0,0,21,0,1
33,1,2,4,1,13,2,1,12,1,1,1,1,3,7,234,0,1
41,1,2,4,1,3,5,1,12,2,1,3,1,0,0,24,1,1
49,2,2,4,1,16,4,1,13,2,1,1,1,0,0,51,0,1
48,2,1,4,1,2,7,1,13,2,1,3,1,0,0,72,0,1
34,1,1,5,1,13,5,2,12,1,1,3,1,3,7,258,0,1
32,1,2,4,1,4,2,2,13,2,1,2,1,3,7,166,0,1
23,1,2,4,1,13,8,1,12,1,1,4,1,0,0,68,0,1
24,1,1,5,1,0,9,1,13,2,2,2,1,3,7,94,1,0
52,1,2,4,1,13,8,1,14,1,1,1,1,3,7,217,0,1
49,1,2,4,1,1,5,1,12,2,1,2,1,0,0,27,1,1
52,1,1,5,1,20,6,1,14,2,1,0,1,3,7,228,0,1
51,1,2,4,1,0,1,1,13,2,1,3,1,3,7,180,1,0
41,1,2,4,1,14,12,1,13,2,1,3,1,3,0,67,0,1
34,1,2,4,1,13,6,1,7,2,1,1,1,3,0,140,0,1
53,1,2,4,1,16,10,1,13,1,1,1,1,0,0,70,0,1
49,1,2,4,1,13,1,2,12,2,1,2,1,0,0,74,0,1
54,1,2,4,1,13,8,1,13,2,1,1,1,0,0,57,0,1
30,1,2,4,1,13,8,2,13,1,1,2,1,0,0,51,0,1
44,1,2,4,1,1,1,2,12,2,1,3,1,0,0,11,0,1
49,2,1,5,2,0,9,1,13,2,4,0,0,3,7,88,1,0
39,1,2,4,1,16,7,1,8,1,1,3,1,0,0,139,0,1
39,1,1,5,1,16,3,2,13,2,1,1,1,0,0,101,0,1
34,1,2,4,1,13,3,1,13,2,1,6,1,0,0,67,0,1
44,1,1,5,1,0,4,1,13,2,1,3,1,2,7,249,1,0
24,1,1,5,1,13,7,2,13,2,1,3,1,0,0,57,0,1
52,1,2,4,1,13,3,1,13,2,1,0,1,0,0,40,0,1
36,1,1,5,1,0,3,2,13,2,1,4,1,0,0,5,1,0
34,1,2,4,1,14,3,2,13,2,1,4,1,0,0,26,0,1
33,1,1,5,1,0,7,1,6,1,1,2,1,0,0,34,1,0
42,1,2,4,1,13,3,1,7,1,1,4,1,0,0,0,0,1
26,1,2,4,1,13,7,2,12,2,1,0,1,0,0,15,0,1
35,1,2,4,1,14,3,1,13,1,1,3,1,0,0,35,0,1
51,1,2,4,1,13,12,2,12,2,1,2,1,0,0,28,0,1
34,1,2,4,1,14,11,1,12,2,2,4,1,0,0,161,1,1
36,1,2,6,1,13,5,2,12,2,1,5,1,0,0,63,0,1
48,1,1,5,1,16,5,2,12,2,1,2,1,0,0,60,0,1
31,1,2,4,1,13,10,1,13,1,1,1,1,0,0,1,0,1
41,1,2,4,1,16,7,1,12,2,1,4,1,0,0,21,0,1
25,1,1,5,1,0,12,2,12,2,1,1,0,0,0,75,1,1
54,1,1,5,1,13,7,2,13,1,1,3,1,3,0,130,0,1
40,1,1,5,1,13,7,2,7,2,1,1,1,0,0,92,0,1
37,1,2,5,1,13,12,2,13,2,1,2,1,0,0,56,0,1
54,1,1,5,1,16,7,1,13,2,1,2,1,0,0,61,0,1
37,1,2,6,1,13,7,1,13,2,1,2,1,0,0,44,0,1
28,1,1,5,1,13,7,1,13,2,1,1,1,0,0,5,0,1
34,1,2,4,1,11,3,2,12,1,1,4,1,0,0,41,0,1
57,1,1,2,1,16,5,1,4,2,1,2,1,3,6,196,0,1
52,1,2,4,1,14,1,1,13,2,1,2,1,0,0,6,0,1
40,1,2,4,1,16,10,2,12,2,1,1,1,0,0,17,0,1
33,1,1,5,1,13,9,1,13,2,1,2,1,0,0,56,0,1
45,1,1,5,1,16,6,2,12,2,1,3,1,0,0,2,0,1
37,2,2,4,1,6,1,2,13,1,1,3,1,0,0,9,0,1
27,1,2,4,1,14,3,1,12,2,1,3,1,0,0,23,1,1
29,2,2,4,1,13,1,2,12,1,1,2,1,0,0,28,0,1
32,1,2,4,1,13,1,1,13,2,1,2,1,0,0,9,0,1
32,1,2,5,1,14,1,1,12,2,1,2,1,0,0,6,0,1
19,1,2,4,1,13,9,1,12,2,1,3,1,0,0,31,0,1
40,1,2,4,1,16,4,1,12,2,1,2,1,0,0,15,0,1
37,1,1,5,1,14,3,1,12,2,1,3,1,0,0,12,0,1
30,2,2,5,1,13,4,2,12,2,1,4,1,0,0,14,1,0
42,1,2,4,1,2,8,2,13,2,1,3,1,0,0,19,0,1
37,2,2,5,1,13,6,2,13,1,1,3,1,0,0,46,0,1
40,1,2,4,1,1,1,1,13,1,1,3,1,0,0,1,0,1
21,1,2,4,1,16,10,2,12,1,1,1,1,0,0,22,0,1
25,1,1,5,1,13,1,2,13,2,1,2,1,0,0,7,0,1
25,1,2,4,1,14,4,1,13,2,1,3,1,0,0,74,0,1
26,1,1,5,1,13,1,2,12,1,1,2,1,0,0,15,0,1
36,1,1,5,1,13,1,1,13,2,1,5,1,0,0,8,0,1
24,1,2,4,1,13,11,2,12,1,1,2,1,0,0,42,0,1
46,2,1,4,1,16,6,1,12,2,1,0,1,0,0,0,1,0
23,1,2,4,1,16,2,1,12,2,1,2,1,0,0,30,1,1
34,1,2,3,1,0,5,1,12,1,1,4,1,0,0,25,0,1
36,1,2,4,1,0,5,1,13,2,1,4,1,0,0,11,0,1
60,1,2,4,1,16,3,2,13,2,1,3,1,0,0,20,0,1
45,1,2,4,1,0,3,1,13,1,1,4,1,0,0,25,0,1
38,1,1,7,1,13,5,1,10,2,1,2,1,0,0,37,0,1
46,1,2,5,1,15,5,2,13,1,1,4,1,0,0,0,0,1
32,2,2,5,1,16,7,2,13,1,1,3,1,0,0,1,0,1
41,1,1,4,1,0,7,1,13,2,1,0,1,0,0,13,1,1
33,1,2,4,1,7,9,2,13,1,1,3,1,0,0,14,0,1
41,1,1,5,1,19,4,1,3,2,1,3,1,0,0,15,0,1
54,1,2,4,1,19,2,1,13,2,1,3,1,0,0,4,0,1
45,1,2,4,1,16,3,2,13,1,1,2,1,0,0,37,0,1
33,1,2,4,1,0,3,1,12,2,1,4,1,0,0,23,0,1
42,1,2,5,1,13,4,2,7,1,1,1,1,0,0,14,0,1
30,1,2,4,1,0,4,1,13,2,1,2,1,0,0,8,1,1
50,1,2,4,1,16,9,1,12,2,1,2,1,0,0,1,0,1
39,1,2,4,1,14,1,1,12,2,1,4,1,0,0,22,0,1
37,1,2,5,1,0,3,2,12,2,1,3,1,0,0,13,0,1
35,1,2,4,1,0,5,1,13,2,1,1,1,0,0,7,0,1
26,2,2,4,1,16,6,2,5,2,1,3,1,0,0,1,1,0
34,1,1,4,1,10,3,1,13,2,1,0,1,0,0,38,0,1
48,1,1,4,1,16,3,1,12,2,1,3,1,0,0,37,0,1
42,1,2,4,1,13,1,2,13,1,1,5,1,0,0,47,0,1
48,1,2,4,1,13,6,2,12,1,1,3,1,0,0,14,0,1
