PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
10,0,1,1,2,2,0,Y,1.0,10,N,1,2268,-107,0,0,0,0,0,0,0,-46,1,N,N,1,1.0,0,0,0,0,1,N,1,1
15,0,1,0,1,1,0,Y,1.0,4,N,1,66,436,0,0,0,0,0,0,0,-4795,0,N,Y,0,2.0,0,0,0,0,1,N,0,1
25,0,1,0,2,1,0,Y,1.0,4,N,1,2729,-296,1,0,0,0,0,1,1,8483,2,N,N,1,2.0,0,0,0,0,1,N,0,0
5,0,1,1,2,2,0,Y,1.0,8,N,0,9526,-893,0,0,0,0,0,1,0,411,1,N,N,0,4.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,N,1.0,49,N,1,1540,-669,1,0,0,0,0,0,1,1983,1,N,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,1,2,0,0,N,1.0,41,N,0,-550,385,0,0,0,0,0,1,1,2579,4,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,4,2,0,Y,2.0,-2,N,0,1379,-53,0,0,0,0,0,1,1,5082,3,Y,N,0,5.0,0,0,0,0,1,N,1,1
10,0,1,0,2,-2,0,Y,1.0,-2,N,1,-1034,-120,0,1,0,0,0,0,0,-1019,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,-1,0,Y,1.0,20,N,0,1562,322,0,0,0,0,0,1,0,-9169,1,Y,N,1,1.0,0,0,0,0,1,N,1,1
1,0,1,0,2,3,0,Y,1.0,13,N,0,-512,-294,0,0,0,0,0,1,1,-1372,1,Y,N,0,0.0,0,0,0,0,2,N,0,0
15,0,1,1,2,5,0,Y,1.0,4,N,1,-1151,-54,0,0,0,0,0,0,0,-4286,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,0,0,Y,1.0,2,N,1,-1938,56,0,1,0,0,0,0,1,-6389,1,Y,N,0,5.0,0,0,0,0,1,N,0,0
10,0,1,1,2,0,0,N,1.0,3,N,0,2234,277,0,0,0,0,0,1,1,8460,1,Y,N,0,1.0,0,0,0,0,1,N,1,1
10,0,1,0,1,1,0,Y,1.0,16,N,1,1614,124,0,0,0,0,0,1,1,-16833,1,N,N,0,4.0,0,0,0,0,2,N,1,0
5,0,1,1,2,1,0,Y,1.0,10,N,1,790,122,0,0,0,0,0,0,0,-11946,1,N,N,1,1.0,0,0,0,0,7,N,0,1
10,0,1,1,2,1,0,Y,1.0,15,N,1,-928,-182,0,0,0,0,0,0,0,-8444,0,N,N,1,4.0,0,0,0,0,1,N,1,1
15,0,1,1,1,1,0,Y,1.0,2,N,1,-1130,575,0,0,0,0,0,0,0,1715,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,1.0,29,N,1,-499,-346,0,1,0,0,0,1,1,8619,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,-5,N,1,-258,-246,0,0,0,0,0,0,0,10942,1,N,N,0,5.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,6,N,0,-1577,-161,0,0,0,0,0,1,1,11941,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,1.0,3,N,1,-89,-156,0,0,0,0,0,0,0,-4666,1,Y,N,0,4.0,0,0,0,0,1,N,1,1
10,0,1,0,4,1,0,Y,1.0,18,N,1,960,-252,0,0,0,0,0,0,0,775,1,N,N,0,5.0,0,0,0,0,2,N,1,0
15,0,1,0,2,0,0,Y,1.0,21,N,1,-1091,-234,0,0,0,0,0,1,1,15020,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,N,1.0,6,N,1,-1844,56,0,0,0,0,0,0,0,5268,1,Y,N,1,5.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,N,1.0,14,N,1,-781,-185,0,0,0,0,0,1,1,-6270,1,N,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,1,0,0,Y,1.0,9,N,0,-372,-327,0,0,0,0,0,1,1,15446,1,N,N,0,5.0,0,0,0,0,2,N,1,1
15,0,1,1,1,1,0,Y,2.0,23,N,1,36,-76,0,0,0,0,0,1,0,-5464,1,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,7,N,0,90,-85,0,0,0,0,0,1,1,731,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,7,1,0,Y,1.0,5,N,1,827,511,0,0,0,0,0,0,0,-1297,0,N,N,1,5.0,0,0,0,0,1,N,1,0
5,0,1,0,2,4,0,Y,5.0,7,N,1,-423,137,0,0,0,0,0,0,0,8086,1,N,N,1,5.0,0,0,0,0,1,N,1,1
20,0,1,1,1,3,0,Y,1.0,16,N,1,-1145,147,0,0,0,0,0,0,0,3854,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,1,-1,0,Y,2.0,21,N,1,1149,-63,0,1,0,0,0,0,0,-7637,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,1,0,N,1.0,23,N,1,3009,-73,0,0,0,0,0,0,0,3208,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,4,0,0,Y,0.0,28,N,0,-408,-146,0,0,0,0,0,1,1,-2960,2,N,N,0,0.0,0,0,0,0,1,N,1,1
1,0,1,0,1,1,0,Y,1.0,16,N,1,1095,10,0,0,0,0,0,0,0,8023,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,7,2,0,N,1.0,17,N,1,-1220,-9,0,1,0,0,0,0,0,1253,0,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,Y,1.0,13,N,1,690,3,0,1,0,0,0,1,1,9836,1,Y,N,1,0.0,0,0,0,0,1,N,1,0
10,0,1,1,1,2,0,Y,1.0,6,N,1,32,39,0,0,0,0,0,1,1,499,1,Y,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,0,2,4,0,Y,1.0,29,N,1,391,104,1,0,0,0,0,0,0,-8788,1,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,7,0,0,Y,1.0,3,N,1,-1657,-63,0,0,0,0,0,0,0,-1358,1,N,N,1,1.0,0,0,0,0,1,N,1,1
20,0,1,0,1,0,0,Y,5.0,2,N,1,693,-74,0,0,0,0,0,1,1,-23,1,Y,Y,0,2.0,0,0,0,0,7,N,1,0
10,0,1,0,1,-1,0,Y,1.0,-2,N,1,-1732,-110,0,0,0,0,0,1,0,157,1,N,N,1,5.0,0,0,0,0,1,N,0,0
25,0,1,0,2,2,0,Y,1.0,11,N,0,-659,-21,0,0,0,0,0,1,1,-4681,1,N,N,0,1.0,0,0,0,0,1,N,1,1
25,0,1,0,2,2,0,N,1.0,14,N,1,-427,-142,0,0,0,0,0,0,0,-1308,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,1,2,2,0,Y,1.0,-3,N,1,-732,-94,0,0,0,0,0,0,0,1489,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,3,0,Y,1.0,-13,N,1,-1280,-145,0,0,0,0,0,0,0,-6049,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,3,0,N,1.0,1,N,1,-833,-31,0,0,0,0,0,0,0,-50,1,Y,N,1,5.0,0,0,0,0,7,N,1,0
25,0,1,1,2,1,0,Y,2.0,-7,N,0,389,131,0,0,0,0,0,1,1,-3595,2,Y,Y,1,0.0,0,0,0,0,2,N,1,0
10,0,1,1,2,3,0,Y,1.0,34,N,1,4204,613,0,0,0,0,0,0,0,19104,0,N,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,25,N,1,2082,199,1,0,0,0,0,0,0,604,0,N,Y,1,5.0,0,0,0,0,1,N,0,0
10,0,1,1,1,2,0,Y,1.0,2,N,1,1359,451,0,0,0,0,0,0,0,5180,0,Y,N,0,2.0,0,0,0,0,2,N,0,0
25,0,1,0,2,1,0,Y,1.0,19,N,1,2515,480,0,1,0,0,0,0,0,19752,1,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,4,1,0,Y,1.0,6,N,0,129,96,0,0,0,0,0,1,1,-3945,1,N,N,1,5.0,0,0,0,0,2,N,1,0
5,0,1,0,2,0,0,Y,1.0,11,N,1,507,89,1,0,0,0,0,0,0,4803,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,24,N,1,2708,205,0,0,0,0,0,1,1,7191,1,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,1.0,7,N,0,-1035,-14,0,0,0,0,0,1,1,1053,1,Y,N,0,5.0,0,0,0,0,2,N,1,0
10,0,1,0,1,1,0,Y,1.0,34,N,0,2302,216,0,0,0,0,0,1,1,6420,1,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,5.0,7,N,1,1105,82,1,0,0,0,0,0,0,4477,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,1,0,0,N,1.0,24,N,1,2187,615,1,0,0,0,0,0,0,7913,0,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,1,1,1,0,Y,1.0,3,N,1,-240,170,0,0,0,0,0,1,1,-6160,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
5,0,2,1,2,1,0,Y,2.0,3,N,1,499,140,0,1,0,0,0,0,0,-1400,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,0,0,Y,1.0,21,N,1,1000,430,1,0,0,0,0,1,1,8146,1,N,N,1,4.0,0,0,0,0,1,N,1,0
25,0,1,1,2,2,0,Y,1.0,21,N,1,1379,310,0,0,0,0,0,0,0,1992,1,N,N,0,1.0,0,0,0,0,1,N,1,1
15,0,1,1,2,1,0,Y,1.0,9,N,1,2017,286,0,0,0,0,0,0,0,4353,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,Y,1.0,4,N,1,968,27,0,1,0,0,0,0,0,1783,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,13,N,1,623,370,0,0,0,0,0,0,0,-2489,1,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,3,1,0,Y,1.0,4,N,1,436,346,0,0,0,0,0,1,1,2760,1,N,N,1,1.0,0,0,0,0,1,N,1,0
20,0,1,1,1,1,0,Y,1.0,5,N,0,1338,164,0,1,0,0,0,1,1,-1668,2,N,N,0,0.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,Y,1.0,6,N,1,270,180,0,0,0,0,0,0,0,3895,1,N,N,1,5.0,0,0,0,0,1,N,1,1
5,0,1,0,6,0,0,Y,1.0,5,N,0,1361,243,0,0,0,0,0,1,1,-141,2,N,N,0,0.0,0,0,0,0,2,N,0,0
10,0,1,0,2,0,0,Y,1.0,11,N,1,-499,43,0,0,0,0,0,0,0,2203,0,Y,N,0,2.0,0,0,0,0,1,N,0,1
10,0,1,0,5,1,0,Y,1.0,11,N,1,-316,-64,0,0,0,0,0,0,0,8697,1,N,N,0,2.0,0,0,0,0,1,N,1,1
5,0,1,1,4,0,0,Y,1.0,8,N,1,691,55,0,0,0,0,0,0,0,-365,1,N,N,0,1.0,0,0,0,0,2,N,1,0
15,0,1,1,1,1,0,Y,1.0,0,N,1,-126,-44,0,0,0,0,0,1,1,-939,1,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,6,N,1,487,67,0,0,0,0,0,1,0,1063,1,Y,N,0,2.0,0,0,0,0,1,N,0,0
5,0,1,0,4,1,0,Y,1.0,22,N,1,-156,-108,0,0,0,0,0,0,0,1249,1,N,N,0,1.0,0,0,0,0,1,N,1,0
15,0,1,0,6,2,0,Y,1.0,-4,N,1,-1478,-23,0,0,0,0,0,1,1,5946,1,N,N,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,2,2,0,Y,1.0,16,N,0,454,-133,0,0,0,0,0,1,1,4846,2,N,N,1,1.0,0,0,0,0,2,N,1,0
10,0,1,0,1,0,0,Y,1.0,1,N,1,385,-320,0,0,0,0,0,1,0,392,1,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,1,N,1,321,16,0,0,0,0,0,0,1,3899,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,2,0,Y,5.0,5,N,0,765,-32,0,0,0,0,0,1,1,6073,2,N,N,1,4.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,N,1.0,19,N,1,539,-43,1,1,0,0,0,0,0,7201,1,Y,N,1,4.0,0,0,0,0,2,N,1,0
10,0,1,0,1,1,0,Y,1.0,8,N,1,-709,-144,0,0,0,0,0,0,0,1882,1,N,N,1,5.0,0,0,0,0,1,N,1,1
25,0,1,0,1,0,0,Y,1.0,7,N,1,566,-180,0,0,0,0,0,1,1,3230,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,N,1.0,7,N,1,-553,-180,0,0,0,0,0,1,1,4008,1,N,N,0,1.0,0,0,0,0,1,N,1,0
1,0,1,1,1,1,0,Y,1.0,11,N,1,-1678,-253,0,0,0,0,0,0,0,5717,1,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,4,0,0,Y,1.0,10,N,1,-1018,-119,0,0,0,0,0,1,1,874,1,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,0,2,2,0,Y,1.0,5,N,1,-863,-62,0,0,0,0,0,1,1,-1983,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,6,1,0,Y,1.0,11,N,1,-581,-26,0,0,0,0,0,0,0,-967,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,1,1,0,Y,1.0,4,N,0,601,-43,0,0,0,0,0,1,1,1151,2,Y,N,1,0.0,0,0,0,0,7,N,1,0
10,0,1,0,2,2,0,Y,1.0,20,N,1,-470,267,1,0,0,0,0,0,0,5029,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,1,2,1,0,N,1.0,8,N,1,125,64,0,0,0,0,0,1,1,1397,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,14,N,1,-733,-61,0,0,0,0,0,0,0,2600,1,N,N,1,5.0,0,0,0,0,2,N,1,0
10,0,1,0,3,0,0,Y,1.0,20,N,0,580,-55,0,0,0,0,0,1,1,1681,1,N,N,1,0.0,0,0,0,0,1,N,0,0
10,0,1,1,4,1,0,N,0.0,16,N,1,243,12,0,0,0,0,0,0,0,2173,0,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,1,2,1,0,Y,1.0,0,N,0,156,-13,1,0,0,0,0,1,1,2931,1,N,N,1,4.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,1.0,7,N,1,-1177,-113,0,0,0,0,0,0,0,388,1,N,N,0,4.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,N,1.0,16,N,1,4224,221,0,0,0,0,0,0,0,1841,1,N,N,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,7,N,0,2157,40,0,1,0,0,0,1,1,-1452,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,11,N,1,1892,37,1,0,0,0,0,0,0,1011,1,N,N,0,1.0,0,0,0,0,1,N,1,0
15,0,1,1,1,2,0,Y,1.0,6,N,1,3165,-2,0,0,0,0,0,1,1,-567,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,N,1.0,9,N,1,4735,92,0,0,0,0,0,0,0,461,0,Y,N,1,2.0,0,0,0,0,1,N,0,0
10,0,1,0,4,0,0,Y,5.0,9,N,1,3454,70,0,0,0,0,0,0,0,115,0,N,N,1,5.0,0,0,0,0,1,N,0,0
20,0,1,1,2,2,0,Y,1.0,8,N,1,2811,102,0,0,0,0,0,0,1,2035,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,0.0,2,N,1,4362,132,0,0,0,0,0,0,0,1455,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,Y,1.0,11,N,1,3698,110,0,0,0,0,0,1,1,-344,1,N,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,0,N,1,2985,135,0,0,0,0,0,1,1,313,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
1,0,1,0,1,2,0,Y,1.0,18,N,1,-293,-174,0,0,0,0,0,0,1,-891,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
25,0,1,1,2,2,0,Y,1.0,-2,N,1,-673,-190,1,0,0,0,0,1,0,1506,1,N,N,1,4.0,0,0,0,0,2,N,1,0
10,0,1,0,2,0,0,Y,1.0,6,N,1,-878,21,0,0,0,0,0,1,0,130,1,N,N,1,3.0,0,0,0,0,1,N,1,0
15,0,1,1,1,0,0,Y,1.0,14,N,1,577,-331,0,0,0,0,0,0,0,-117,1,Y,N,1,2.0,0,0,0,0,1,N,0,1
5,0,1,0,4,0,0,Y,1.0,8,N,0,269,-179,0,0,0,0,0,1,1,3,2,N,N,0,1.0,0,0,0,0,1,N,0,0
15,0,1,1,2,0,0,Y,1.0,12,N,1,-941,-93,0,0,0,0,0,1,1,199,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,1,1,0,Y,1.0,15,N,0,409,-163,0,0,0,0,0,1,1,648,2,N,N,0,1.0,0,0,0,0,2,N,1,0
10,0,1,1,2,1,0,Y,1.0,-4,N,1,-70,-273,1,0,0,0,0,1,1,2102,1,N,N,1,0.0,0,0,0,0,1,N,1,1
10,0,1,0,1,1,0,Y,1.0,4,N,0,-1336,-159,0,0,0,0,0,1,1,463,2,N,N,0,0.0,0,0,0,0,1,N,0,0
10,0,1,0,1,2,0,Y,1.0,14,N,1,-644,-260,0,0,0,0,0,0,0,264,0,Y,Y,1,5.0,0,0,0,0,1,N,1,1
15,0,1,0,2,1,0,N,1.0,5,N,1,2464,-26,0,0,0,0,0,1,1,-4875,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
20,0,1,1,2,1,0,Y,1.0,1,N,1,1695,346,0,0,0,0,0,0,0,15392,0,N,N,0,1.0,0,0,0,0,2,N,1,0
15,0,1,1,1,1,0,Y,1.0,2,N,1,1732,174,0,0,0,0,0,0,0,3048,1,N,N,0,2.0,0,0,0,0,2,N,1,0
10,0,1,0,1,1,0,Y,5.0,0,N,1,2141,459,0,0,0,0,0,0,0,17446,0,Y,Y,1,5.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,4,N,1,2333,121,1,1,0,0,0,1,1,4004,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,23,N,1,3345,515,0,1,0,0,0,0,0,24102,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,2,1,2,1,0,N,1.0,2,N,1,2170,163,0,0,0,0,0,1,0,9823,1,Y,Y,0,5.0,0,0,0,0,2,N,1,0
5,0,1,1,1,1,0,Y,1.0,6,N,1,1917,280,1,0,0,0,0,0,0,5120,1,N,N,0,4.0,0,0,0,0,1,N,1,0
1,0,1,0,2,2,0,Y,1.0,-5,N,1,2886,-199,0,0,0,0,0,1,1,-1338,1,N,N,0,0.0,0,0,0,0,1,N,1,0
15,0,1,0,5,1,0,Y,1.0,20,N,0,2848,257,0,0,0,0,0,1,1,2801,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,1,0,N,1.0,28,N,1,640,-292,0,0,0,0,0,1,1,474,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
15,0,1,0,1,1,0,Y,1.0,11,N,1,-554,-39,0,0,0,0,0,0,0,-1758,1,Y,N,1,5.0,0,0,0,0,2,N,1,0
10,0,1,1,4,0,0,N,1.0,2,N,1,-1036,71,0,0,0,0,0,1,1,2365,1,N,N,1,1.0,0,0,0,0,1,N,0,0
10,0,1,1,2,1,0,Y,1.0,26,N,1,394,94,0,0,0,0,0,0,0,-3258,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,2.0,14,N,1,493,-36,1,0,0,0,0,1,1,2679,1,Y,N,1,5.0,0,0,0,0,2,N,1,0
10,0,1,1,3,1,0,N,1.0,2,N,1,-546,-20,0,0,0,0,0,0,0,-1450,0,N,N,1,1.0,0,0,0,0,1,N,0,0
10,0,1,0,4,1,0,Y,1.0,10,N,1,-699,237,0,0,0,0,0,1,1,3614,1,N,N,1,1.0,0,0,0,0,1,N,0,1
10,0,1,0,2,1,0,Y,1.0,7,N,0,-456,-160,0,0,0,0,0,1,1,2788,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,10,N,1,1544,-82,1,0,0,1,0,0,0,-4224,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,1,2,0,Y,1.0,30,N,1,-226,-109,1,1,0,0,0,0,1,2305,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,1,0,Y,1.0,13,N,1,-71,-313,0,0,0,0,0,1,1,589,1,N,N,1,2.0,0,0,0,0,2,N,1,0
5,0,1,1,6,1,0,Y,1.0,4,N,1,-516,-26,0,0,0,0,0,0,0,-2487,0,Y,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,1,2,0,Y,1.0,13,N,1,-915,-21,0,0,0,0,0,1,1,1425,1,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,1,N,1,-1014,-154,0,0,0,0,0,1,1,-378,1,N,N,1,4.0,0,0,0,0,2,N,1,0
5,0,1,1,1,0,0,N,2.0,8,N,1,-608,-3,0,0,0,0,0,1,1,117,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,5,1,0,Y,1.0,9,N,1,-800,-175,0,0,0,0,0,0,0,845,1,Y,Y,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,-3,N,0,-505,-110,1,1,0,0,0,1,1,942,1,Y,Y,0,5.0,0,0,0,0,7,N,1,0
25,0,1,1,2,1,0,Y,1.0,9,N,1,-621,-196,0,0,0,0,0,1,1,-108,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,5.0,4,N,1,80,-284,0,0,0,0,0,0,0,873,0,Y,Y,1,2.0,0,0,0,0,1,N,0,1
10,0,1,1,2,1,0,Y,1.0,17,N,1,-764,-215,0,0,0,0,0,0,0,169,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,9,N,0,-387,-246,0,0,0,0,0,1,1,679,1,Y,N,1,5.0,0,0,0,0,1,N,1,1
15,0,1,1,2,1,0,Y,1.0,17,N,1,299,-201,0,0,0,0,0,1,1,880,1,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,1,6,1,0,N,1.0,7,N,1,-219,-196,0,0,0,0,0,0,0,170,1,N,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,4,1,0,Y,1.0,6,N,1,-84,27,0,0,0,0,0,0,0,1060,0,N,N,1,3.0,0,0,0,0,1,N,0,0
10,0,1,0,6,2,0,Y,2.0,6,N,1,-861,-57,0,0,0,0,0,1,1,756,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,9,N,0,-1120,-157,0,0,0,0,0,1,1,1598,2,N,N,1,0.0,0,0,0,0,1,N,1,1
